pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_19143_/A,37943,30915,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19143_,_00422_,1.9082305180440073e-11,1.1618610240571314e-10,2.3031544726936914e-10,2.310225483137529e-10,2.5975000128634863e-15
_19143_/Y,38788,30915,0,-1,0,0,1,7.372800286953307e-13,3.199999987213431e-10,0,_19143_,_13534_,1.6954583570427673e-11,1.1618608852792534e-10,2.4844074020258233e-10,2.504003671077726e-10,-1
_19144_/A,24192,58422,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19144_,_13534_,5.388239507353454e-11,1.1618608852792534e-10,2.649192254455812e-10,2.667127074751363e-10,4.045029980051908e-15
_19144_/Y,24192,58446,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19144_,_13535_,2.9472990020762424e-11,1.1618606077234972e-10,2.8814642338836904e-10,2.8293589693362264e-10,-1
_19145_/A,27795,57375,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19145_,_13535_,2.9741369089730796e-11,1.1618606077234972e-10,2.897499740139864e-10,2.8453139844231146e-10,1.3331600846392387e-15
_19145_/Y,28168,57375,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19145_,_13536_,2.247527684795525e-11,1.1618606077234972e-10,3.122258007692835e-10,3.0742694501206813e-10,-1
_19146_/A,32761,52785,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19146_,_00426_,5.646384401702953e-11,3.394984293692005e-11,2.516128139173901e-10,2.523274089671901e-10,6.837159952986067e-16
_19146_/Y,32848,52785,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19146_,_13537_,2.4247322899517698e-11,3.394984293692005e-11,2.718930636191885e-10,2.682815636312341e-10,-1
_19147_/A,32871,53055,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19147_,_13537_,2.4247322899517698e-11,3.394984293692005e-11,2.719023894925954e-10,2.6829086174906536e-10,1.3331600846392387e-15
_19147_/Y,33244,53055,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19147_,_13538_,2.1380742662446828e-11,3.394984293692005e-11,2.933146503458772e-10,2.8998220491516236e-10,-1
_19148_/A,21315,56835,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19148_,_13538_,2.3173079774507777e-11,3.394984293692005e-11,2.9660388034535856e-10,2.9323246608647935e-10,1.3331600846392387e-15
_19148_/Y,21688,56835,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19148_,_13539_,1.909294423951824e-11,3.394984293692005e-11,3.17400217220154e-10,3.144246529807049e-10,-1
_19149_/A,19479,55755,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19149_,_13539_,1.9195313741282582e-11,3.394984293692005e-11,3.1822933177494406e-10,3.152513528004164e-10,1.3331600846392387e-15
_19149_/Y,19852,55755,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19149_,_13540_,2.1516101400553822e-11,3.394984293692005e-11,3.390937530767246e-10,3.3603228533074514e-10,-1
_19150_/A,32493,51975,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19150_,_00429_,3.981711835243651e-11,1.517935777073376e-11,2.4511889740175263e-10,2.46033776685195e-10,1.3331600846392387e-15
_19150_/Y,32866,51975,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19150_,_13541_,1.8457600031718258e-11,1.517935777073376e-11,2.683257782631898e-10,2.706992963119603e-10,-1
_19151_/A,26283,54675,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19151_,_13541_,1.9861607150617466e-11,2.699343526479936e-11,2.710171254083349e-10,2.7336763408492004e-10,1.3331600846392387e-15
_19151_/Y,26656,54675,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19151_,_13542_,1.794346268790825e-11,2.6993463020374975e-11,2.9082844466010727e-10,2.934390508357865e-10,-1
_19152_/A,24879,56295,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19152_,_13542_,1.7967554527542617e-11,2.6993463020374975e-11,2.9126923095645907e-10,2.9387886568699173e-10,1.3331600846392387e-15
_19152_/Y,25252,56295,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19152_,_13543_,2.3165495563470806e-11,2.6993463020374975e-11,3.1186270232907987e-10,3.14288095548676e-10,-1
_19153_/A,19047,57375,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19153_,_13543_,2.3196063125840993e-11,2.6993463020374975e-11,3.124321634739857e-10,3.148560578924986e-10,1.3331600846392387e-15
_19153_/Y,19420,57375,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19153_,_13544_,2.156165697375645e-11,2.6993463020374975e-11,3.33326283241675e-10,3.358956446319894e-10,-1
_19154_/A,37515,42795,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19154_,_00428_,2.1145422218760146e-11,-3.471607723515291e-11,2.351895067587151e-10,2.360041329030338e-10,1.0899499263073353e-15
_19154_/Y,37815,42795,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19154_,_13545_,2.227586864966824e-11,-3.471607723515291e-11,2.5536112113755394e-10,2.568968371363667e-10,-1
_19155_/A,33301,52515,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19155_,_13545_,2.5935413539013297e-11,5.5674548304907034e-11,2.600153981013875e-10,2.614476690698808e-10,6.837159952986067e-16
_19155_/Y,33388,52515,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19155_,_13546_,2.116834138532475e-11,5.5674548304907034e-11,2.7774968436311553e-10,2.7484464704130573e-10,-1
_19156_/A,33465,52515,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19156_,_13546_,2.116834138532475e-11,5.612640907592947e-11,2.7775895472537115e-10,2.7485388964798574e-10,1.3331600846392387e-15
_19156_/Y,33838,52515,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19156_,_13547_,1.960218619367904e-11,5.612640907592947e-11,2.988970460027218e-10,2.9610819352043904e-10,-1
_19157_/A,32709,52245,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19157_,_13545_,2.611584386247312e-11,-3.471607723515291e-11,2.601282800274163e-10,2.6155921872828003e-10,1.3331600846392387e-15
_19157_/Y,33082,52245,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19157_,_13548_,1.5119456034384804e-11,-3.471609111294072e-11,2.805882470813259e-10,2.827560963147846e-10,-1
_19158_/A,29523,52245,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19158_,_13548_,1.516771083731605e-11,-1.266717286618757e-11,2.810678911835396e-10,2.832357404169983e-10,1.3353999573891343e-15
_19158_/Y,30039,52245,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19158_,_13549_,1.6217758039283048e-11,-1.266717286618757e-11,3.0211058654749934e-10,3.046275176554758e-10,-1
_19159_/A,32223,48465,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19159_,_13549_,1.6270247302219154e-11,9.416911694870578e-13,3.026947859030571e-10,3.0521096761049193e-10,1.3353999573891343e-15
_19159_/Y,32739,48465,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19159_,_13550_,1.7055063958326677e-11,9.416911694870578e-13,3.232085710180854e-10,3.261552694588943e-10,-1
_19160_/A,27243,48465,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19160_,_13550_,1.8194218701084175e-11,3.6322667096300165e-11,3.2549560269323763e-10,3.283922023200603e-10,5.225650124681606e-16
_19160_/B,27147,48465,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19160_,_01843_,4.488516155976008e-11,1.475204125522822e-10,2.076687433127944e-10,2.0520704580029303e-10,5.65708000361848e-16
_19160_/Y,27356,48465,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_19160_,_13551_,9.542634044068521e-12,3.6322667096300165e-11,3.444578788869279e-10,3.488042632504573e-10,-1
_19161_/A1,27364,51148,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19161_,_00431_,3.685714927703643e-11,1.7614198988269436e-10,1.9988111166213685e-10,1.9753747249051656e-10,6.200080003576506e-16
_19161_/A2,27459,51183,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19161_,_13547_,2.0045708148952457e-11,7.591410833285295e-11,3.005025950297835e-10,2.9770472198542564e-10,6.341729852741434e-16
_19161_/B,27513,51183,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19161_,_13551_,9.546426149587006e-12,3.6322667096300165e-11,3.445567720028464e-10,3.4890390576691743e-10,6.344629881794596e-16
_19161_/Y,27598,51112,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19161_,_13552_,1.2258057416336676e-11,3.6322667096300165e-11,3.583140451013378e-10,3.6675898429372467e-10,-1
_19162_/A,26067,54405,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19162_,_13541_,1.9962715508414774e-11,1.517935777073376e-11,2.7110833022980785e-10,2.7345697928282675e-10,1.3353999573891343e-15
_19162_/Y,26583,54405,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19162_,_13553_,1.8917032870713335e-11,1.517935777073376e-11,2.9442573379334647e-10,2.971798362949585e-10,-1
_19163_/A,30559,50937,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19163_,_13553_,1.8978121157919858e-11,5.405501046773509e-11,2.950928668088437e-10,2.978302049427839e-10,2.0651899922162834e-15
_19163_/B,30541,50879,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19163_,_13547_,1.9870428219492808e-11,5.612640907592947e-11,3.0016900076645925e-10,2.973744861467509e-10,2.1830999430893974e-15
_19163_/Y,30564,50896,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_19163_,_13554_,1.679900142603774e-11,5.405501046773509e-11,3.1311242487674917e-10,3.1152438961790097e-10,-1
_19164_/A,30169,50355,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19164_,_13554_,1.6799473270823206e-11,5.586028861692682e-11,3.1315960935529574e-10,3.1157168511875e-10,1.3362199911611948e-15
_19164_/Y,30759,50355,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19164_,_13555_,1.8306975727022667e-11,5.586028861692682e-11,3.3569061419491675e-10,3.3397098975207484e-10,-1
_19165_/A1,27141,51165,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19165_,_13544_,2.388888566129399e-11,5.477474029902396e-11,3.3702304835792063e-10,3.3953298506084195e-10,1.1976398952762341e-15
_19165_/A2,27179,51144,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19165_,_13552_,1.2258524924313452e-11,3.6322667096300165e-11,3.5833741529600616e-10,3.667823267328174e-10,1.335190104976452e-15
_19165_/B1,26966,51183,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19165_,_13555_,1.9115431459937327e-11,5.586028861692682e-11,3.377614299360232e-10,3.360353661996385e-10,1.1043900381130082e-15
_19165_/B2,26928,51158,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19165_,_00430_,5.477279046983696e-11,1.7906960636526748e-10,2.1231415237021878e-10,2.0948170975643166e-10,1.2492599889060425e-15
_19165_/Y,27186,51147,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19165_,_13556_,2.3348578279125398e-11,3.6322667096300165e-11,3.7614503178851066e-10,3.673776005630458e-10,-1
_19166_/A,30009,56025,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19166_,_00426_,5.715405232420423e-11,5.837649807993728e-11,2.5217952726031e-10,2.528868225937231e-10,1.3331600846392387e-15
_19166_/Y,30382,56025,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19166_,_13557_,2.279482505529451e-11,5.837649807993728e-11,2.7732044438621983e-10,2.801277265707114e-10,-1
_19167_/A,29361,54945,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19167_,_13548_,1.5210990453318196e-11,-3.471609111294072e-11,2.8123853246242447e-10,2.8340613189570263e-10,1.3353999573891343e-15
_19167_/Y,29877,54945,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19167_,_13558_,1.8893560327359893e-11,-3.471609111294072e-11,3.026265904537695e-10,3.0507707471372214e-10,-1
_19168_/A,26823,59805,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19168_,_13558_,1.9566735384723977e-11,-3.471609111294072e-11,3.0459706978902545e-10,3.070393939097471e-10,1.3353999573891343e-15
_19168_/Y,27339,59805,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19168_,_13559_,1.951027013558093e-11,-3.471609111294072e-11,3.268520176735734e-10,3.297822293024666e-10,-1
_19169_/A,23421,59265,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19169_,_13559_,2.0174636267134005e-11,-3.471609111294072e-11,3.2886113277008633e-10,3.317658092694131e-10,1.3331600846392387e-15
_19169_/Y,23794,59265,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19169_,_13560_,2.2205329588964595e-11,-3.471609111294072e-11,3.4902308820861094e-10,3.5204519854836747e-10,-1
_19170_/A,6031,52785,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19170_,_00439_,2.522798636661605e-11,1.262487059339179e-10,2.0306048509333152e-10,2.0096709019146175e-10,1.3204499317492143e-15
_19170_/Y,6118,52785,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_19170_,_13561_,1.985017532291078e-11,1.262487059339179e-10,2.1530185967399973e-10,2.1581195164266376e-10,-1
_19171_/A,26281,56025,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19171_,_13558_,2.021537624796732e-11,-4.318961854821168e-12,3.052890440446987e-10,3.0772073777995956e-10,1.3362199911611948e-15
_19171_/Y,26871,56025,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19171_,_13562_,1.937930024786816e-11,-4.318934099245553e-12,3.292070505089839e-10,3.323318842340939e-10,-1
_19172_/A,14889,50902,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19172_,_13562_,2.579134995850385e-11,-4.318934099245553e-12,3.348800403646379e-10,3.3785405029185256e-10,1.0628999291367692e-15
_19172_/B,15093,50913,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19172_,_00437_,4.232266967441056e-11,1.2381069780520448e-10,2.0533742761674745e-10,2.0283355550709814e-10,1.0604499922159546e-15
_19172_/Y,15100,50913,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19172_,_13563_,1.613689390445039e-11,-4.318934099245553e-12,3.5302952228200013e-10,3.446811169816044e-10,-1
_19173_/A,32545,53865,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19173_,_00429_,3.984519658661867e-11,-6.361577931102147e-14,2.4519122843180696e-10,2.461055803593126e-10,6.837159952986067e-16
_19173_/Y,32632,53865,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19173_,_13564_,2.6748712619872883e-11,-6.361577931102147e-14,2.674284127479609e-10,2.6406243858190237e-10,-1
_19174_/A,32655,54135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19174_,_13564_,2.6748835785239677e-11,-6.361577931102147e-14,2.6746257986154376e-10,2.640964114064559e-10,1.3331600846392387e-15
_19174_/Y,33028,54135,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19174_,_13565_,1.7412333727651053e-11,-6.361577931102147e-14,2.88532753245363e-10,2.85588663828662e-10,-1
_19175_/A,27201,53325,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19175_,_13565_,1.8080937788655937e-11,2.4301644030444436e-11,2.903652041030824e-10,2.8740840263274947e-10,1.3331600846392387e-15
_19175_/Y,27574,53325,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19175_,_13566_,2.1213008780107678e-11,2.4301644030444436e-11,3.0931818217894147e-10,3.0636304604314546e-10,-1
_19176_/A1,16011,51687,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19176_,_13560_,2.6165104805020434e-11,-1.4438616968703855e-11,3.5386013563787344e-10,3.567487416589188e-10,5.411660148085427e-16
_19176_/A2,15916,51705,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19176_,_13561_,1.989242624789167e-11,1.262487059339179e-10,2.158565826082537e-10,2.1636670233249333e-10,5.704190387957988e-16
_19176_/B,16065,51687,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19176_,_13563_,1.613719054216478e-11,-4.318934099245553e-12,3.530660208639347e-10,3.4471722698548035e-10,4.3701698766630164e-16
_19176_/C,16119,51705,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19176_,_13566_,2.554768202545077e-11,2.4301644030444436e-11,3.1422214830101325e-10,3.1117483589859773e-10,4.4726103060017475e-16
_19176_/Y,16246,51705,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_19176_,_13567_,8.360727908607313e-12,-1.4438616968703855e-11,3.775011692130903e-10,3.8188047168929984e-10,-1
_19177_/A,4897,51975,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19177_,_00438_,2.5352966254166276e-11,1.2479631217310327e-10,2.0452525784087072e-10,2.024417022905567e-10,1.3204499317492143e-15
_19177_/Y,4984,51975,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_19177_,_13568_,1.854095522946242e-11,1.2479632605089108e-10,2.1632320934550364e-10,2.1686434592549375e-10,-1
_19178_/A,27579,59805,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19178_,_13558_,1.9509310833498716e-11,-7.497419352020529e-12,3.0452226851274133e-10,3.069654808118827e-10,1.3353999573891343e-15
_19178_/Y,28095,59805,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19178_,_13569_,1.8885096611520602e-11,-7.497419352020529e-12,3.260368086621668e-10,3.289900019076697e-10,-1
_19179_/A,15537,51982,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19179_,_13569_,2.662782321027901e-11,-1.779604241747279e-12,3.323027686352731e-10,3.351357247272091e-10,1.0628999291367692e-15
_19179_/B,15741,51993,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19179_,_00436_,5.1065825179552604e-11,1.127670318235019e-10,2.1648217940484216e-10,2.13707940233121e-10,1.0604499922159546e-15
_19179_/Y,15748,51993,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19179_,_13570_,1.5692490709651175e-11,-1.779604241747279e-12,3.495262690389467e-10,3.414057647699309e-10,-1
_19180_/A1,15957,51993,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19180_,_13560_,2.5958167906847684e-11,-1.514011138681326e-11,3.537347081916664e-10,3.566258677256684e-10,5.411660148085427e-16
_19180_/A2,15862,51975,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19180_,_13568_,1.8572195864541285e-11,1.2479632605089108e-10,2.167891283155754e-10,2.1733047306238262e-10,5.704190387957988e-16
_19180_/B,16011,51993,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19180_,_13570_,1.5692490709651175e-11,-1.779604241747279e-12,3.495332356884262e-10,3.4141264815268357e-10,4.3701698766630164e-16
_19180_/C,16065,51975,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19180_,_13553_,2.1254352444710634e-11,3.530253867012334e-11,2.979215207865593e-10,3.006247750736435e-10,4.4726103060017475e-16
_19180_/Y,16192,51975,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_19180_,_13571_,8.874651881429774e-12,-1.514011138681326e-11,3.7768671523608077e-10,3.820666838461051e-10,-1
_19181_/A,16875,50895,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19181_,_13557_,2.677488612767842e-11,7.962949744033665e-11,2.822423406101393e-10,2.849819824568556e-10,6.399400090955243e-16
_19181_/B,16929,50895,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19181_,_13567_,8.36137582782559e-12,-1.4438616968703855e-11,3.775356693935805e-10,3.8191544371457553e-10,6.001750415350463e-16
_19181_/C,16983,50895,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19181_,_13571_,8.876280786773716e-12,-1.514011138681326e-11,3.7774672279056176e-10,3.821276073345814e-10,6.007239718244263e-16
_19181_/Y,17074,50897,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19181_,_13572_,2.1260014582136222e-11,-1.514011138681326e-11,3.971635520461092e-10,4.1305167619576366e-10,-1
_19182_/A,34059,51165,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19182_,_00427_,3.200625528498868e-11,7.594949669176287e-11,2.41087150243402e-10,2.4211993521205954e-10,1.0899499263073353e-15
_19182_/Y,34359,51165,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19182_,_13573_,2.0348014939663983e-11,7.594949669176287e-11,2.655636821558005e-10,2.6774138461860275e-10,-1
_19183_/A,35301,52785,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19183_,_13573_,2.038755969602235e-11,7.594949669176287e-11,2.6606383762839414e-10,2.6824059640162545e-10,1.3331600846392387e-15
_19183_/Y,35674,52785,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19183_,_13574_,2.245276881085445e-11,7.594949669176287e-11,2.8734606360991677e-10,2.894365025429835e-10,-1
_19184_/A1,26541,51453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19184_,_13540_,2.1601257241266048e-11,6.659567342026662e-11,3.399438230911045e-10,3.3688277167875924e-10,5.411660148085427e-16
_19184_/A2,26446,51435,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19184_,_13556_,2.334860776942449e-11,3.6322667096300165e-11,3.7617747805640533e-10,3.674100745865161e-10,5.704190387957988e-16
_19184_/B,26595,51453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19184_,_13572_,2.1275854342195366e-11,-1.514011138681326e-11,3.9757935832440694e-10,4.134660391841294e-10,4.3701698766630164e-16
_19184_/C,26649,51435,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19184_,_13574_,2.3084990516397674e-11,1.0523101834358783e-10,2.8943075713883104e-10,2.915017116578156e-10,4.4726103060017475e-16
_19184_/Y,26776,51435,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_19184_,_13575_,7.929946629903206e-12,-1.514011138681326e-11,4.194352365427534e-10,4.425428634657891e-10,-1
_19185_/A,34489,51165,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19185_,_00427_,3.1992034021932625e-11,6.959224863045677e-11,2.410415478326655e-10,2.4207486015725976e-10,1.3204499317492143e-15
_19185_/Y,34576,51165,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_19185_,_13576_,2.2891580991890592e-11,6.959224863045677e-11,2.5956259364079415e-10,2.563726453352899e-10,-1
_19186_/A,33735,51705,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19186_,_13576_,2.2896519749626698e-11,6.959224863045677e-11,2.5976029660590427e-10,2.565694046108291e-10,1.3353999573891343e-15
_19186_/Y,34251,51705,0,-1,0,0,1,3.6864001434766536e-13,3.199999987213431e-10,0,_19186_,_13577_,1.8640200494246528e-11,6.959224863045677e-11,2.809876775700104e-10,2.782863384176437e-10,-1
_19187_/A,16833,58185,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19187_,_13577_,3.4318037994696127e-11,6.959224863045677e-11,2.9042582228022695e-10,2.876791305173043e-10,1.3331600846392387e-15
_19187_/Y,17206,58185,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19187_,_13578_,2.4274653467881713e-11,6.959224863045677e-11,3.1369615238752147e-10,3.1207147976886063e-10,-1
_19188_/A,17373,55485,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19188_,_13558_,2.17674454849881e-11,-2.2436580371376635e-11,3.0648344973016606e-10,3.0888572255527436e-10,1.3331600846392387e-15
_19188_/Y,17746,55485,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19188_,_13579_,1.876365555986137e-11,-2.2436580371376635e-11,3.2768304736308096e-10,3.306084017662414e-10,-1
_19189_/A,16401,51705,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19189_,_13579_,1.893046136514087e-11,-1.0460216026686453e-11,3.2865943300208755e-10,3.3158309431513544e-10,1.0899499263073353e-15
_19189_/Y,16701,51705,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19189_,_13580_,1.989759225440313e-11,-1.0460216026686453e-11,3.4977801210978043e-10,3.526558489674869e-10,-1
_19190_/A,7813,50895,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19190_,_00435_,2.2060400381440637e-11,1.4147581717249835e-10,1.9934741357641172e-10,1.9720816646362493e-10,6.837159952986067e-16
_19190_/Y,7900,50895,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19190_,_13581_,2.0821714144525494e-11,1.4147581717249835e-10,2.1274658423831028e-10,2.1332104138682695e-10,-1
_19191_/A,25635,56025,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19191_,_13558_,2.0188149763011864e-11,-8.619382985131097e-12,3.0526375871531286e-10,3.0769586878420796e-10,1.3331600846392387e-15
_19191_/Y,26008,56025,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19191_,_13582_,2.2457050108393162e-11,-8.619382985131097e-12,3.2601452093494743e-10,3.2860672516399347e-10,-1
_19192_/A,13809,51442,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19192_,_13582_,2.457610157047263e-11,1.4760803690450075e-11,3.2965979945842605e-10,3.321483366125477e-10,1.0628999291367692e-15
_19192_/B,14013,51453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19192_,_00433_,3.4345703364691005e-11,1.420552009356868e-10,2.0179771742512287e-10,1.9944687568163033e-10,1.0604499922159546e-15
_19192_/Y,14020,51453,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_19192_,_13583_,1.3605751941758726e-11,1.476083144602569e-11,3.461033959428761e-10,3.3884356431812535e-10,-1
_19193_/A,27741,53055,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19193_,_13565_,1.8080240429818595e-11,2.938674303898381e-11,2.903643159246627e-10,2.8740751445432977e-10,1.3331600846392387e-15
_19193_/Y,28114,53055,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_19193_,_13584_,1.9313490043360027e-11,2.938674303898381e-11,3.10014902638045e-10,3.071043974678389e-10,-1
_19194_/A1,14337,50913,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19194_,_13580_,2.0046428059194987e-11,2.491812312044317e-12,3.5076422322255496e-10,3.5364242090274445e-10,5.411660148085427e-16
_19194_/A2,14242,50895,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19194_,_13581_,2.0836585928885043e-11,1.4147580329471054e-10,2.1306482966831908e-10,2.1363977253940902e-10,5.704190387957988e-16
_19194_/B,14391,50913,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19194_,_13583_,1.3605856892529022e-11,1.476083144602569e-11,3.4612229748987033e-10,3.3886224382051466e-10,4.3701698766630164e-16
_19194_/C,14445,50895,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_19194_,_13584_,2.0400250932972597e-11,4.0353276276050565e-11,3.1247129883560376e-10,3.095221301485651e-10,4.4726103060017475e-16
