src,tar,src_type,tar_type,is_net,arc_delay
_10044_/C,_10044_/Y,pin,pin,0,2.031956720938144e-11
_10045_/A,_10045_/Y,pin,pin,0,1.9278802512734394e-11
_10045_/B,_10045_/Y,pin,pin,0,2.0160911134992077e-11
_10046_/A,_10046_/Y,pin,pin,0,2.0027529981647696e-11
_10046_/B,_10046_/Y,pin,pin,0,1.9102745427157508e-11
_10047_/A1,_10047_/Y,pin,pin,0,3.4959420774915984e-11
_10047_/A2,_10047_/Y,pin,pin,0,2.2747272815371034e-11
_10047_/B1,_10047_/Y,pin,pin,0,2.8978796792755723e-11
_10047_/B2,_10047_/Y,pin,pin,0,2.2104200414485575e-11
_10047_/C,_10047_/Y,pin,pin,0,2.187224013017186e-11
_10048_/A1,_10048_/Y,pin,pin,0,3.054633976318222e-11
_10048_/A2,_10048_/Y,pin,pin,0,2.318400506295948e-11
_10048_/B1,_10048_/Y,pin,pin,0,3.403647502731033e-11
_10048_/B2,_10048_/Y,pin,pin,0,2.2720016840116486e-11
_10048_/C,_10048_/Y,pin,pin,0,2.1983758563548506e-11
_10049_/A1,_10049_/Y,pin,pin,0,3.201106740791104e-11
_10049_/A2,_10049_/Y,pin,pin,0,2.0243600198921463e-11
_10049_/B1,_10049_/Y,pin,pin,0,3.305954468513228e-11
_10049_/B2,_10049_/Y,pin,pin,0,1.9709650578292326e-11
_10049_/C,_10049_/Y,pin,pin,0,1.9840901491208207e-11
_1004_/A1,_1004_/Y,pin,pin,0,2.900227107083264e-11
_1004_/A2,_1004_/Y,pin,pin,0,2.0094323774366707e-11
_1004_/B1,_1004_/Y,pin,pin,0,3.449664165433575e-11
_1004_/B2,_1004_/Y,pin,pin,0,2.0101960027107957e-11
_10050_/A,_10050_/Y,pin,pin,0,1.9516274013531287e-11
_10050_/B,_10050_/Y,pin,pin,0,2.0844518819340685e-11
_10051_/A1,_10051_/Y,pin,pin,0,3.935621273321033e-11
_10051_/A2,_10051_/Y,pin,pin,0,2.3844801133598992e-11
_10051_/B1,_10051_/Y,pin,pin,0,3.02792131645635e-11
_10051_/B2,_10051_/Y,pin,pin,0,2.3369375878878884e-11
_10051_/C,_10051_/Y,pin,pin,0,2.268317478293369e-11
_10052_/A1,_10052_/Y,pin,pin,0,3.085921101986244e-11
_10052_/A2,_10052_/Y,pin,pin,0,2.3511899024941663e-11
_10052_/B1,_10052_/Y,pin,pin,0,3.6959369592581837e-11
_10052_/B2,_10052_/Y,pin,pin,0,2.296989334849009e-11
_10052_/C,_10052_/Y,pin,pin,0,2.2626775453282733e-11
_10053_/A1,_10053_/Y,pin,pin,0,3.6842813522230955e-11
_10053_/A2,_10053_/Y,pin,pin,0,2.4481368321449537e-11
_10053_/B1,_10053_/Y,pin,pin,0,3.0872783496338485e-11
_10053_/B2,_10053_/Y,pin,pin,0,2.4255581917986824e-11
_10053_/C,_10053_/Y,pin,pin,0,2.3682982658312923e-11
_10054_/A,_10054_/Y,pin,pin,0,1.8734154852428908e-11
_10054_/B,_10054_/Y,pin,pin,0,1.7589681447494065e-11
