net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
axi_req_o[0],2332,-1,0,2.6021140660249765e-16,0.11636742949485779,0.14384409599006176,50.24837875366211
axi_req_o[100],2512,-1,0,2.925128227575832e-16,0.1656942218542099,0.1268185445223935,58.15230941772461
axi_req_o[101],2560,-1,0,2.828560648237329e-16,0.14665688574314117,0.13619915751041844,52.1169114112854
axi_req_o[102],2458,-1,0,2.105791140114379e-16,0.17029068619012833,0.04028847462905105,66.70875930786133
axi_req_o[103],2344,-1,0,1.8840724575855833e-16,0.1539669707417488,0.03444021521136165,50.45245552062988
axi_req_o[104],2842,-1,0,3.4128709744285393e-16,0.19767287001013756,0.14361442101653665,77.16722011566162
axi_req_o[105],2668,-1,0,3.375458852637297e-16,0.18781577982008457,0.14973007363732904,74.40401649475098
axi_req_o[106],3142,-1,0,3.6802766288987617e-16,0.21679433062672615,0.15123336022952572,90.93636131286621
axi_req_o[107],1936,-1,0,1.8340940726262314e-16,0.11100994795560837,0.07239946536719799,40.708473205566406
axi_req_o[108],2758,-1,0,3.306274524994546e-16,0.18463684245944023,0.14599053357960656,76.3230676651001
axi_req_o[109],2644,-1,0,2.450715397032743e-16,0.2199363112449646,0.02513508015545085,74.14089393615723
axi_req_o[10],2194,-1,0,1.6087499567342894e-16,0.16087496280670166,0.0,47.759342193603516
axi_req_o[110],2632,-1,0,2.726818491684491e-16,0.1776593029499054,0.09502252103993669,74.03782272338867
axi_req_o[111],1990,-1,0,2.273979855005765e-16,0.07810553163290024,0.14929239451885223,41.68244552612305
axi_req_o[112],2860,-1,0,3.0903941494035984e-16,0.18620828539133072,0.12283111396573076,59.84580612182617
axi_req_o[113],2770,-1,0,3.0612861268690004e-16,0.1537570282816887,0.15237159197567962,74.15502738952637
axi_req_o[114],2842,-1,0,3.5533251836488593e-16,0.15231773257255554,0.20301481056958437,77.81402683258057
axi_req_o[115],2212,-1,0,2.8323593263079687e-16,0.09381386637687683,0.18942210637032986,55.75520324707031
axi_req_o[116],2200,-1,0,2.680019921348691e-16,0.11532245948910713,0.15267959143966436,58.452152252197266
axi_req_o[117],2350,-1,0,2.654861719326258e-16,0.10951350256800652,0.15597255730335746,50.34800910949707
axi_req_o[118],2350,-1,0,2.6956947954332236e-16,0.11405858770012856,0.15551089477958158,52.368868827819824
axi_req_o[119],3802,-1,0,4.791246630704278e-16,0.2428939752280712,0.2362307672156021,83.01991653442383
axi_req_o[11],0,-1,0,0.0,0.0,0.0,0.0
axi_req_o[120],2206,-1,0,2.79612987426933e-16,0.08548018336296082,0.1941325031220913,49.15596389770508
axi_req_o[121],2164,-1,0,2.620544444166046e-16,0.09112539142370224,0.17092906776815653,45.31017303466797
