src,tar,src_type,tar_type
clkbuf_5_24_0_clk_i,clkbuf_6_48__f_clk_i,cell,cell
clkbuf_5_25_0_clk_i,clkbuf_6_51__f_clk_i,cell,cell
clkbuf_5_25_0_clk_i,clkbuf_6_50__f_clk_i,cell,cell
clkbuf_5_26_0_clk_i,clkbuf_6_53__f_clk_i,cell,cell
clkbuf_5_26_0_clk_i,clkbuf_6_52__f_clk_i,cell,cell
clkbuf_5_27_0_clk_i,clkbuf_6_55__f_clk_i,cell,cell
clkbuf_5_27_0_clk_i,clkbuf_6_54__f_clk_i,cell,cell
clkbuf_5_28_0_clk_i,clkbuf_6_57__f_clk_i,cell,cell
clkbuf_5_28_0_clk_i,clkbuf_6_56__f_clk_i,cell,cell
clkbuf_5_29_0_clk_i,clkbuf_6_59__f_clk_i,cell,cell
clkbuf_5_29_0_clk_i,clkbuf_6_58__f_clk_i,cell,cell
clkbuf_5_2_0_clk_i,clkbuf_6_5__f_clk_i,cell,cell
clkbuf_5_2_0_clk_i,clkbuf_6_4__f_clk_i,cell,cell
clkbuf_5_30_0_clk_i,clkbuf_6_61__f_clk_i,cell,cell
clkbuf_5_30_0_clk_i,clkbuf_6_60__f_clk_i,cell,cell
clkbuf_5_31_0_clk_i,clkbuf_6_63__f_clk_i,cell,cell
clkbuf_5_31_0_clk_i,clkbuf_6_62__f_clk_i,cell,cell
clkbuf_5_3_0_clk_i,clkbuf_6_7__f_clk_i,cell,cell
clkbuf_5_3_0_clk_i,clkbuf_6_6__f_clk_i,cell,cell
clkbuf_5_4_0_clk_i,clkbuf_6_9__f_clk_i,cell,cell
clkbuf_5_4_0_clk_i,clkbuf_6_8__f_clk_i,cell,cell
clkbuf_5_5_0_clk_i,clkbuf_6_11__f_clk_i,cell,cell
clkbuf_5_5_0_clk_i,clkbuf_6_10__f_clk_i,cell,cell
clkbuf_5_6_0_clk_i,clkbuf_6_13__f_clk_i,cell,cell
clkbuf_5_6_0_clk_i,clkbuf_6_12__f_clk_i,cell,cell
clkbuf_5_7_0_clk_i,clkbuf_6_15__f_clk_i,cell,cell
clkbuf_5_7_0_clk_i,clkbuf_6_14__f_clk_i,cell,cell
clkbuf_5_8_0_clk_i,clkbuf_6_17__f_clk_i,cell,cell
clkbuf_5_8_0_clk_i,clkbuf_6_16__f_clk_i,cell,cell
clkbuf_5_9_0_clk_i,clkbuf_6_19__f_clk_i,cell,cell
clkbuf_5_9_0_clk_i,clkbuf_6_18__f_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_842_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_841_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_837_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_836_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_835_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_834_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_833_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_832_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_5_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_3_clk_i,cell,cell
clkbuf_6_0__f_clk_i,clkbuf_leaf_2_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_819_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_818_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_817_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_816_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_815_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_814_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_813_clk_i,cell,cell
clkbuf_6_10__f_clk_i,clkbuf_leaf_812_clk_i,cell,cell
