src,tar,src_type,tar_type
_086771_/A1,_086771_,pin,cell
_086771_/A2,_086771_,pin,cell
_086771_/A3,_086771_,pin,cell
_086771_,_086771_/ZN,cell,pin
_086772_/A1,_086772_,pin,cell
_086772_/A2,_086772_,pin,cell
_086772_,_086772_/ZN,cell,pin
_086773_/A,_086773_,pin,cell
_086773_,_086773_/Z,cell,pin
_086774_/A,_086774_,pin,cell
_086774_,_086774_/Z,cell,pin
_086775_/A,_086775_,pin,cell
_086775_,_086775_/Z,cell,pin
_086776_/A1,_086776_,pin,cell
_086776_/A2,_086776_,pin,cell
_086776_,_086776_/ZN,cell,pin
_086777_/A1,_086777_,pin,cell
_086777_/A2,_086777_,pin,cell
_086777_/A3,_086777_,pin,cell
_086777_/A4,_086777_,pin,cell
_086777_,_086777_/ZN,cell,pin
_086778_/A1,_086778_,pin,cell
_086778_/A2,_086778_,pin,cell
_086778_/A3,_086778_,pin,cell
_086778_/A4,_086778_,pin,cell
_086778_,_086778_/ZN,cell,pin
_086779_/A,_086779_,pin,cell
_086779_,_086779_/Z,cell,pin
_086780_/A1,_086780_,pin,cell
_086780_/A2,_086780_,pin,cell
_086780_/A3,_086780_,pin,cell
_086780_,_086780_/ZN,cell,pin
_086781_/A1,_086781_,pin,cell
_086781_/A2,_086781_,pin,cell
_086781_/A3,_086781_,pin,cell
_086781_/A4,_086781_,pin,cell
_086781_,_086781_/ZN,cell,pin
_086782_/A1,_086782_,pin,cell
_086782_/A2,_086782_,pin,cell
_086782_/A3,_086782_,pin,cell
_086782_/A4,_086782_,pin,cell
_086782_,_086782_/ZN,cell,pin
_086783_/A,_086783_,pin,cell
_086783_/B,_086783_,pin,cell
_086783_,_086783_/Z,cell,pin
_086784_/A1,_086784_,pin,cell
_086784_/A2,_086784_,pin,cell
_086784_,_086784_/ZN,cell,pin
_086785_/A1,_086785_,pin,cell
_086785_/A2,_086785_,pin,cell
_086785_,_086785_/ZN,cell,pin
_086786_/A,_086786_,pin,cell
_086786_/B1,_086786_,pin,cell
_086786_/B2,_086786_,pin,cell
_086786_/C1,_086786_,pin,cell
_086786_/C2,_086786_,pin,cell
_086786_,_086786_/ZN,cell,pin
_086787_/A1,_086787_,pin,cell
_086787_/A2,_086787_,pin,cell
_086787_,_086787_/ZN,cell,pin
_086788_/A,_086788_,pin,cell
_086788_,_086788_/Z,cell,pin
_086789_/A,_086789_,pin,cell
_086789_/B,_086789_,pin,cell
_086789_/S,_086789_,pin,cell
_086789_,_086789_/Z,cell,pin
_086790_/A,_086790_,pin,cell
_086790_,_086790_/Z,cell,pin
_086791_/A,_086791_,pin,cell
_086791_/B,_086791_,pin,cell
_086791_/S,_086791_,pin,cell
_086791_,_086791_/Z,cell,pin
_086792_/A,_086792_,pin,cell
_086792_,_086792_/ZN,cell,pin
_086793_/A1,_086793_,pin,cell
_086793_/A2,_086793_,pin,cell
_086793_,_086793_/ZN,cell,pin
_086794_/A1,_086794_,pin,cell
_086794_/A2,_086794_,pin,cell
_086794_/A3,_086794_,pin,cell
_086794_/A4,_086794_,pin,cell
_086794_,_086794_/ZN,cell,pin
_086795_/A,_086795_,pin,cell
_086795_,_086795_/Z,cell,pin
_086796_/A,_086796_,pin,cell
_086796_,_086796_/ZN,cell,pin
_086797_/A1,_086797_,pin,cell
_086797_/A2,_086797_,pin,cell
_086797_,_086797_/ZN,cell,pin
_086798_/A1,_086798_,pin,cell
_086798_/A2,_086798_,pin,cell
_086798_,_086798_/ZN,cell,pin
_086799_/A1,_086799_,pin,cell
_086799_/A2,_086799_,pin,cell
_086799_,_086799_/ZN,cell,pin
_086800_/A,_086800_,pin,cell
_086800_,_086800_/Z,cell,pin
_086801_/A,_086801_,pin,cell
_086801_,_086801_/Z,cell,pin
_086802_/A,_086802_,pin,cell
_086802_,_086802_/ZN,cell,pin
_086803_/A1,_086803_,pin,cell
_086803_/A2,_086803_,pin,cell
_086803_/A3,_086803_,pin,cell
_086803_,_086803_/ZN,cell,pin
_086804_/A1,_086804_,pin,cell
_086804_/A2,_086804_,pin,cell
_086804_/A3,_086804_,pin,cell
_086804_,_086804_/ZN,cell,pin
_086805_/A,_086805_,pin,cell
_086805_/B,_086805_,pin,cell
_086805_/C1,_086805_,pin,cell
_086805_/C2,_086805_,pin,cell
_086805_,_086805_/ZN,cell,pin
_086806_/A,_086806_,pin,cell
_086806_,_086806_/ZN,cell,pin
_086807_/A,_086807_,pin,cell
_086807_/B1,_086807_,pin,cell
_086807_/B2,_086807_,pin,cell
_086807_,_086807_/ZN,cell,pin
_086808_/A,_086808_,pin,cell
_086808_/B1,_086808_,pin,cell
_086808_/B2,_086808_,pin,cell
_086808_,_086808_/ZN,cell,pin
_086809_/A1,_086809_,pin,cell
_086809_/A2,_086809_,pin,cell
_086809_,_086809_/ZN,cell,pin
_086810_/A,_086810_,pin,cell
_086810_/B1,_086810_,pin,cell
_086810_/B2,_086810_,pin,cell
_086810_,_086810_/ZN,cell,pin
_086811_/A1,_086811_,pin,cell
_086811_/A2,_086811_,pin,cell
_086811_/A3,_086811_,pin,cell
_086811_,_086811_/ZN,cell,pin
_086812_/A1,_086812_,pin,cell
_086812_/A2,_086812_,pin,cell
_086812_/A3,_086812_,pin,cell
_086812_/A4,_086812_,pin,cell
_086812_,_086812_/ZN,cell,pin
_086813_/A,_086813_,pin,cell
_086813_/B1,_086813_,pin,cell
_086813_/B2,_086813_,pin,cell
_086813_/C1,_086813_,pin,cell
_086813_/C2,_086813_,pin,cell
_086813_,_086813_/ZN,cell,pin
_086814_/A1,_086814_,pin,cell
_086814_/A2,_086814_,pin,cell
_086814_,_086814_/ZN,cell,pin
_086815_/A1,_086815_,pin,cell
_086815_/A2,_086815_,pin,cell
_086815_/A3,_086815_,pin,cell
_086815_/A4,_086815_,pin,cell
_086815_,_086815_/ZN,cell,pin
_086816_/A1,_086816_,pin,cell
_086816_/A2,_086816_,pin,cell
_086816_/A3,_086816_,pin,cell
_086816_,_086816_/ZN,cell,pin
_086817_/A,_086817_,pin,cell
_086817_/B1,_086817_,pin,cell
_086817_/B2,_086817_,pin,cell
_086817_,_086817_/ZN,cell,pin
_086818_/A1,_086818_,pin,cell
_086818_/A2,_086818_,pin,cell
_086818_/A3,_086818_,pin,cell
_086818_/A4,_086818_,pin,cell
_086818_,_086818_/ZN,cell,pin
_086819_/A1,_086819_,pin,cell
_086819_/A2,_086819_,pin,cell
_086819_,_086819_/ZN,cell,pin
_086820_/A,_086820_,pin,cell
_086820_/B1,_086820_,pin,cell
_086820_/B2,_086820_,pin,cell
_086820_/C1,_086820_,pin,cell
_086820_/C2,_086820_,pin,cell
_086820_,_086820_/ZN,cell,pin
_086821_/A,_086821_,pin,cell
_086821_/B1,_086821_,pin,cell
_086821_/B2,_086821_,pin,cell
_086821_,_086821_/ZN,cell,pin
_086822_/A,_086822_,pin,cell
_086822_,_086822_/ZN,cell,pin
_086823_/A,_086823_,pin,cell
_086823_/B1,_086823_,pin,cell
_086823_/B2,_086823_,pin,cell
_086823_,_086823_/ZN,cell,pin
_086824_/A1,_086824_,pin,cell
_086824_/A2,_086824_,pin,cell
_086824_,_086824_/ZN,cell,pin
_086825_/A1,_086825_,pin,cell
_086825_/A2,_086825_,pin,cell
_086825_/A3,_086825_,pin,cell
_086825_,_086825_/ZN,cell,pin
_086826_/A1,_086826_,pin,cell
_086826_/A2,_086826_,pin,cell
_086826_,_086826_/ZN,cell,pin
_086827_/A,_086827_,pin,cell
_086827_,_086827_/Z,cell,pin
_086828_/A,_086828_,pin,cell
_086828_,_086828_/ZN,cell,pin
_086829_/A1,_086829_,pin,cell
_086829_/A2,_086829_,pin,cell
_086829_/A3,_086829_,pin,cell
_086829_/A4,_086829_,pin,cell
_086829_,_086829_/ZN,cell,pin
_086830_/A1,_086830_,pin,cell
_086830_/A2,_086830_,pin,cell
_086830_/A3,_086830_,pin,cell
_086830_/A4,_086830_,pin,cell
_086830_,_086830_/ZN,cell,pin
_086831_/A1,_086831_,pin,cell
_086831_/A2,_086831_,pin,cell
_086831_,_086831_/ZN,cell,pin
_086832_/A,_086832_,pin,cell
_086832_/B1,_086832_,pin,cell
_086832_/B2,_086832_,pin,cell
_086832_,_086832_/ZN,cell,pin
_086833_/A1,_086833_,pin,cell
_086833_/A2,_086833_,pin,cell
_086833_/B1,_086833_,pin,cell
_086833_/B2,_086833_,pin,cell
_086833_/C1,_086833_,pin,cell
_086833_/C2,_086833_,pin,cell
_086833_,_086833_/ZN,cell,pin
_086834_/A1,_086834_,pin,cell
_086834_/A2,_086834_,pin,cell
_086834_,_086834_/ZN,cell,pin
_086835_/A1,_086835_,pin,cell
_086835_/A2,_086835_,pin,cell
_086835_/A3,_086835_,pin,cell
_086835_,_086835_/ZN,cell,pin
_086836_/A1,_086836_,pin,cell
_086836_/A2,_086836_,pin,cell
_086836_/A3,_086836_,pin,cell
_086836_,_086836_/ZN,cell,pin
_086837_/A,_086837_,pin,cell
_086837_/B1,_086837_,pin,cell
_086837_/B2,_086837_,pin,cell
_086837_,_086837_/ZN,cell,pin
_086838_/A,_086838_,pin,cell
_086838_/B1,_086838_,pin,cell
_086838_/B2,_086838_,pin,cell
_086838_,_086838_/ZN,cell,pin
_086839_/A1,_086839_,pin,cell
_086839_/A2,_086839_,pin,cell
_086839_/A3,_086839_,pin,cell
_086839_/A4,_086839_,pin,cell
_086839_,_086839_/ZN,cell,pin
_086840_/A,_086840_,pin,cell
_086840_,_086840_/ZN,cell,pin
_086841_/A,_086841_,pin,cell
_086841_/B1,_086841_,pin,cell
_086841_/B2,_086841_,pin,cell
_086841_/C1,_086841_,pin,cell
_086841_/C2,_086841_,pin,cell
_086841_,_086841_/ZN,cell,pin
_086842_/A1,_086842_,pin,cell
_086842_/A2,_086842_,pin,cell
_086842_,_086842_/ZN,cell,pin
_086843_/A1,_086843_,pin,cell
_086843_/A2,_086843_,pin,cell
_086843_,_086843_/ZN,cell,pin
_086844_/A,_086844_,pin,cell
_086844_/B,_086844_,pin,cell
_086844_/C1,_086844_,pin,cell
_086844_/C2,_086844_,pin,cell
_086844_,_086844_/ZN,cell,pin
_086845_/A1,_086845_,pin,cell
_086845_/A2,_086845_,pin,cell
_086845_/A3,_086845_,pin,cell
_086845_,_086845_/ZN,cell,pin
_086846_/A,_086846_,pin,cell
_086846_/B,_086846_,pin,cell
_086846_,_086846_/Z,cell,pin
_086847_/A1,_086847_,pin,cell
_086847_/A2,_086847_,pin,cell
_086847_,_086847_/ZN,cell,pin
_086848_/A,_086848_,pin,cell
_086848_,_086848_/ZN,cell,pin
_086849_/A1,_086849_,pin,cell
_086849_/A2,_086849_,pin,cell
_086849_/A3,_086849_,pin,cell
_086849_/A4,_086849_,pin,cell
_086849_,_086849_/ZN,cell,pin
_086850_/A,_086850_,pin,cell
_086850_/B1,_086850_,pin,cell
_086850_/B2,_086850_,pin,cell
_086850_,_086850_/ZN,cell,pin
_086851_/A1,_086851_,pin,cell
_086851_/A2,_086851_,pin,cell
_086851_,_086851_/ZN,cell,pin
_086852_/A1,_086852_,pin,cell
_086852_/A2,_086852_,pin,cell
_086852_/A3,_086852_,pin,cell
_086852_,_086852_/ZN,cell,pin
_086853_/A1,_086853_,pin,cell
_086853_/A2,_086853_,pin,cell
_086853_/A3,_086853_,pin,cell
_086853_,_086853_/ZN,cell,pin
_086854_/A,_086854_,pin,cell
_086854_/B1,_086854_,pin,cell
_086854_/B2,_086854_,pin,cell
_086854_,_086854_/ZN,cell,pin
_086855_/A1,_086855_,pin,cell
_086855_/A2,_086855_,pin,cell
_086855_/A3,_086855_,pin,cell
_086855_,_086855_/ZN,cell,pin
_086856_/A,_086856_,pin,cell
_086856_/B,_086856_,pin,cell
_086856_/C1,_086856_,pin,cell
_086856_/C2,_086856_,pin,cell
_086856_,_086856_/ZN,cell,pin
_086857_/A,_086857_,pin,cell
_086857_,_086857_/ZN,cell,pin
_086858_/A1,_086858_,pin,cell
_086858_/A2,_086858_,pin,cell
_086858_/A3,_086858_,pin,cell
_086858_,_086858_/ZN,cell,pin
_086859_/A1,_086859_,pin,cell
_086859_/A2,_086859_,pin,cell
_086859_,_086859_/ZN,cell,pin
_086860_/A,_086860_,pin,cell
_086860_,_086860_/ZN,cell,pin
_086861_/A1,_086861_,pin,cell
_086861_/A2,_086861_,pin,cell
_086861_/A3,_086861_,pin,cell
_086861_/A4,_086861_,pin,cell
_086861_,_086861_/ZN,cell,pin
_086862_/A,_086862_,pin,cell
_086862_,_086862_/Z,cell,pin
_086863_/A,_086863_,pin,cell
_086863_,_086863_/Z,cell,pin
_086864_/A1,_086864_,pin,cell
_086864_/A2,_086864_,pin,cell
_086864_/A3,_086864_,pin,cell
_086864_/A4,_086864_,pin,cell
_086864_,_086864_/ZN,cell,pin
_086865_/A1,_086865_,pin,cell
_086865_/A2,_086865_,pin,cell
_086865_/A3,_086865_,pin,cell
_086865_/A4,_086865_,pin,cell
_086865_,_086865_/ZN,cell,pin
_086866_/A1,_086866_,pin,cell
_086866_/A2,_086866_,pin,cell
_086866_/A3,_086866_,pin,cell
_086866_/A4,_086866_,pin,cell
_086866_,_086866_/ZN,cell,pin
_086867_/A1,_086867_,pin,cell
_086867_/A2,_086867_,pin,cell
_086867_/A3,_086867_,pin,cell
_086867_/A4,_086867_,pin,cell
_086867_,_086867_/ZN,cell,pin
_086868_/A1,_086868_,pin,cell
_086868_/A2,_086868_,pin,cell
_086868_/A3,_086868_,pin,cell
_086868_/A4,_086868_,pin,cell
_086868_,_086868_/ZN,cell,pin
_086869_/A1,_086869_,pin,cell
_086869_/A2,_086869_,pin,cell
_086869_/A3,_086869_,pin,cell
_086869_/A4,_086869_,pin,cell
_086869_,_086869_/ZN,cell,pin
_086870_/A1,_086870_,pin,cell
_086870_/A2,_086870_,pin,cell
_086870_/A3,_086870_,pin,cell
_086870_/A4,_086870_,pin,cell
_086870_,_086870_/ZN,cell,pin
_086871_/A1,_086871_,pin,cell
_086871_/A2,_086871_,pin,cell
_086871_/A3,_086871_,pin,cell
_086871_/A4,_086871_,pin,cell
_086871_,_086871_/ZN,cell,pin
_086872_/A1,_086872_,pin,cell
_086872_/A2,_086872_,pin,cell
_086872_/A3,_086872_,pin,cell
_086872_/A4,_086872_,pin,cell
_086872_,_086872_/ZN,cell,pin
_086873_/A1,_086873_,pin,cell
_086873_/A2,_086873_,pin,cell
_086873_/A3,_086873_,pin,cell
_086873_/A4,_086873_,pin,cell
_086873_,_086873_/ZN,cell,pin
_086874_/A1,_086874_,pin,cell
_086874_/A2,_086874_,pin,cell
_086874_,_086874_/ZN,cell,pin
_086875_/A,_086875_,pin,cell
_086875_/B,_086875_,pin,cell
_086875_/S,_086875_,pin,cell
_086875_,_086875_/Z,cell,pin
_086876_/A1,_086876_,pin,cell
_086876_/A2,_086876_,pin,cell
_086876_,_086876_/ZN,cell,pin
_086877_/A,_086877_,pin,cell
_086877_,_086877_/ZN,cell,pin
_086878_/A,_086878_,pin,cell
_086878_,_086878_/Z,cell,pin
_086879_/A,_086879_,pin,cell
_086879_,_086879_/Z,cell,pin
_086880_/A,_086880_,pin,cell
_086880_,_086880_/Z,cell,pin
_086881_/A,_086881_,pin,cell
_086881_,_086881_/ZN,cell,pin
_086882_/A,_086882_,pin,cell
_086882_,_086882_/Z,cell,pin
_086883_/A,_086883_,pin,cell
_086883_,_086883_/ZN,cell,pin
_086884_/A,_086884_,pin,cell
_086884_,_086884_/Z,cell,pin
_086885_/A,_086885_,pin,cell
_086885_,_086885_/Z,cell,pin
_086886_/A1,_086886_,pin,cell
_086886_/A2,_086886_,pin,cell
_086886_,_086886_/ZN,cell,pin
_086887_/A1,_086887_,pin,cell
_086887_/A2,_086887_,pin,cell
_086887_/A3,_086887_,pin,cell
_086887_,_086887_/ZN,cell,pin
_086888_/A1,_086888_,pin,cell
_086888_/A2,_086888_,pin,cell
_086888_/A3,_086888_,pin,cell
_086888_,_086888_/ZN,cell,pin
_086889_/A,_086889_,pin,cell
_086889_,_086889_/Z,cell,pin
_086890_/A,_086890_,pin,cell
_086890_,_086890_/ZN,cell,pin
_086891_/A,_086891_,pin,cell
_086891_,_086891_/ZN,cell,pin
_086892_/A,_086892_,pin,cell
_086892_,_086892_/ZN,cell,pin
_086893_/A,_086893_,pin,cell
_086893_,_086893_/Z,cell,pin
_086894_/A,_086894_,pin,cell
_086894_,_086894_/Z,cell,pin
_086895_/A,_086895_,pin,cell
_086895_,_086895_/Z,cell,pin
_086896_/A1,_086896_,pin,cell
_086896_/A2,_086896_,pin,cell
_086896_/A3,_086896_,pin,cell
_086896_,_086896_/ZN,cell,pin
_086897_/A,_086897_,pin,cell
_086897_,_086897_/Z,cell,pin
_086898_/A,_086898_,pin,cell
_086898_/B1,_086898_,pin,cell
_086898_/B2,_086898_,pin,cell
_086898_,_086898_/ZN,cell,pin
_086899_/A,_086899_,pin,cell
_086899_,_086899_/ZN,cell,pin
_086900_/A,_086900_,pin,cell
_086900_/B1,_086900_,pin,cell
_086900_/B2,_086900_,pin,cell
_086900_/C1,_086900_,pin,cell
_086900_/C2,_086900_,pin,cell
_086900_,_086900_/ZN,cell,pin
_086901_/A,_086901_,pin,cell
_086901_,_086901_/Z,cell,pin
_086902_/A1,_086902_,pin,cell
_086902_/A2,_086902_,pin,cell
_086902_,_086902_/ZN,cell,pin
_086903_/A,_086903_,pin,cell
_086903_/B1,_086903_,pin,cell
_086903_/B2,_086903_,pin,cell
_086903_/C1,_086903_,pin,cell
_086903_/C2,_086903_,pin,cell
_086903_,_086903_/ZN,cell,pin
_086904_/A1,_086904_,pin,cell
_086904_/A2,_086904_,pin,cell
_086904_,_086904_/ZN,cell,pin
_086905_/A1,_086905_,pin,cell
_086905_/A2,_086905_,pin,cell
_086905_,_086905_/ZN,cell,pin
_086906_/A,_086906_,pin,cell
_086906_,_086906_/Z,cell,pin
_086907_/A,_086907_,pin,cell
_086907_,_086907_/ZN,cell,pin
_086908_/A,_086908_,pin,cell
_086908_,_086908_/ZN,cell,pin
_086909_/A1,_086909_,pin,cell
_086909_/A2,_086909_,pin,cell
_086909_/A3,_086909_,pin,cell
_086909_,_086909_/ZN,cell,pin
_086910_/A1,_086910_,pin,cell
_086910_/A2,_086910_,pin,cell
_086910_,_086910_/ZN,cell,pin
_086911_/A1,_086911_,pin,cell
_086911_/A2,_086911_,pin,cell
_086911_/A3,_086911_,pin,cell
_086911_,_086911_/ZN,cell,pin
_086912_/A,_086912_,pin,cell
_086912_,_086912_/Z,cell,pin
_086913_/A,_086913_,pin,cell
_086913_,_086913_/ZN,cell,pin
_086914_/A,_086914_,pin,cell
_086914_,_086914_/Z,cell,pin
_086915_/A,_086915_,pin,cell
_086915_/B1,_086915_,pin,cell
_086915_/B2,_086915_,pin,cell
_086915_,_086915_/ZN,cell,pin
_086916_/A1,_086916_,pin,cell
_086916_/A2,_086916_,pin,cell
_086916_,_086916_/ZN,cell,pin
_086917_/A,_086917_,pin,cell
_086917_,_086917_/ZN,cell,pin
_086918_/A,_086918_,pin,cell
_086918_,_086918_/Z,cell,pin
_086919_/A,_086919_,pin,cell
_086919_/B1,_086919_,pin,cell
_086919_/B2,_086919_,pin,cell
_086919_,_086919_/ZN,cell,pin
_086920_/A1,_086920_,pin,cell
_086920_/A2,_086920_,pin,cell
_086920_,_086920_/ZN,cell,pin
_086921_/A,_086921_,pin,cell
_086921_/B1,_086921_,pin,cell
_086921_/B2,_086921_,pin,cell
_086921_,_086921_/ZN,cell,pin
_086922_/A1,_086922_,pin,cell
_086922_/A2,_086922_,pin,cell
_086922_,_086922_/ZN,cell,pin
_086923_/A1,_086923_,pin,cell
_086923_/A2,_086923_,pin,cell
_086923_,_086923_/ZN,cell,pin
_086924_/A,_086924_,pin,cell
_086924_,_086924_/ZN,cell,pin
_086925_/A,_086925_,pin,cell
_086925_,_086925_/Z,cell,pin
_086926_/A,_086926_,pin,cell
_086926_,_086926_/Z,cell,pin
_086927_/A1,_086927_,pin,cell
_086927_/A2,_086927_,pin,cell
_086927_/A3,_086927_,pin,cell
_086927_,_086927_/ZN,cell,pin
_086928_/A1,_086928_,pin,cell
_086928_/A2,_086928_,pin,cell
_086928_,_086928_/ZN,cell,pin
_086929_/A1,_086929_,pin,cell
_086929_/A2,_086929_,pin,cell
_086929_,_086929_/ZN,cell,pin
_086930_/A1,_086930_,pin,cell
_086930_/A2,_086930_,pin,cell
_086930_,_086930_/ZN,cell,pin
_086931_/A,_086931_,pin,cell
_086931_/B1,_086931_,pin,cell
_086931_/B2,_086931_,pin,cell
_086931_,_086931_/ZN,cell,pin
_086932_/A1,_086932_,pin,cell
_086932_/A2,_086932_,pin,cell
_086932_,_086932_/ZN,cell,pin
_086933_/A1,_086933_,pin,cell
_086933_/A2,_086933_,pin,cell
_086933_,_086933_/ZN,cell,pin
_086934_/A1,_086934_,pin,cell
_086934_/A2,_086934_,pin,cell
_086934_/A3,_086934_,pin,cell
_086934_,_086934_/ZN,cell,pin
_086935_/A,_086935_,pin,cell
_086935_,_086935_/Z,cell,pin
_086936_/A,_086936_,pin,cell
_086936_,_086936_/ZN,cell,pin
_086937_/A,_086937_,pin,cell
_086937_,_086937_/Z,cell,pin
_086938_/A,_086938_,pin,cell
_086938_,_086938_/ZN,cell,pin
_086939_/A,_086939_,pin,cell
_086939_,_086939_/Z,cell,pin
_086940_/A,_086940_,pin,cell
_086940_,_086940_/Z,cell,pin
_086941_/A1,_086941_,pin,cell
_086941_/A2,_086941_,pin,cell
_086941_,_086941_/ZN,cell,pin
_086942_/A1,_086942_,pin,cell
_086942_/A2,_086942_,pin,cell
_086942_,_086942_/ZN,cell,pin
_086943_/A1,_086943_,pin,cell
_086943_/A2,_086943_,pin,cell
_086943_/A3,_086943_,pin,cell
_086943_,_086943_/ZN,cell,pin
_086944_/A1,_086944_,pin,cell
_086944_/A2,_086944_,pin,cell
_086944_/A3,_086944_,pin,cell
_086944_/A4,_086944_,pin,cell
_086944_,_086944_/ZN,cell,pin
_086945_/A,_086945_,pin,cell
_086945_,_086945_/ZN,cell,pin
_086946_/A1,_086946_,pin,cell
_086946_/A2,_086946_,pin,cell
_086946_/A3,_086946_,pin,cell
_086946_,_086946_/ZN,cell,pin
_086947_/A,_086947_,pin,cell
_086947_,_086947_/Z,cell,pin
_086948_/A,_086948_,pin,cell
_086948_/B1,_086948_,pin,cell
_086948_/B2,_086948_,pin,cell
_086948_,_086948_/ZN,cell,pin
_086949_/A,_086949_,pin,cell
_086949_,_086949_/Z,cell,pin
_086950_/A,_086950_,pin,cell
_086950_/B1,_086950_,pin,cell
_086950_/B2,_086950_,pin,cell
_086950_,_086950_/ZN,cell,pin
_086951_/A,_086951_,pin,cell
_086951_/B1,_086951_,pin,cell
_086951_/B2,_086951_,pin,cell
_086951_/C1,_086951_,pin,cell
_086951_/C2,_086951_,pin,cell
_086951_,_086951_/ZN,cell,pin
_086952_/A,_086952_,pin,cell
_086952_/B1,_086952_,pin,cell
_086952_/B2,_086952_,pin,cell
_086952_,_086952_/ZN,cell,pin
_086953_/A,_086953_,pin,cell
_086953_/B1,_086953_,pin,cell
_086953_/B2,_086953_,pin,cell
_086953_,_086953_/ZN,cell,pin
_086954_/A,_086954_,pin,cell
_086954_,_086954_/ZN,cell,pin
_086955_/A,_086955_,pin,cell
_086955_/B1,_086955_,pin,cell
_086955_/B2,_086955_,pin,cell
_086955_,_086955_/ZN,cell,pin
_086956_/A,_086956_,pin,cell
_086956_/B1,_086956_,pin,cell
_086956_/B2,_086956_,pin,cell
_086956_,_086956_/ZN,cell,pin
_086957_/A,_086957_,pin,cell
_086957_/B1,_086957_,pin,cell
_086957_/B2,_086957_,pin,cell
_086957_,_086957_/ZN,cell,pin
_086958_/A,_086958_,pin,cell
_086958_/B1,_086958_,pin,cell
_086958_/B2,_086958_,pin,cell
_086958_,_086958_/ZN,cell,pin
_086959_/A,_086959_,pin,cell
_086959_,_086959_/ZN,cell,pin
_086960_/A,_086960_,pin,cell
_086960_/B1,_086960_,pin,cell
_086960_/B2,_086960_,pin,cell
_086960_,_086960_/ZN,cell,pin
_086961_/A,_086961_,pin,cell
_086961_,_086961_/ZN,cell,pin
_086962_/A,_086962_,pin,cell
_086962_,_086962_/Z,cell,pin
_086963_/A1,_086963_,pin,cell
_086963_/A2,_086963_,pin,cell
_086963_,_086963_/ZN,cell,pin
_086964_/A,_086964_,pin,cell
_086964_,_086964_/Z,cell,pin
_086965_/A,_086965_,pin,cell
_086965_,_086965_/Z,cell,pin
_086966_/A1,_086966_,pin,cell
_086966_/A2,_086966_,pin,cell
_086966_,_086966_/ZN,cell,pin
_086967_/A1,_086967_,pin,cell
_086967_/A2,_086967_,pin,cell
_086967_/A3,_086967_,pin,cell
_086967_/A4,_086967_,pin,cell
_086967_,_086967_/ZN,cell,pin
_086968_/A1,_086968_,pin,cell
_086968_/A2,_086968_,pin,cell
_086968_/A3,_086968_,pin,cell
_086968_,_086968_/ZN,cell,pin
_086969_/A1,_086969_,pin,cell
_086969_/A2,_086969_,pin,cell
_086969_/A3,_086969_,pin,cell
_086969_,_086969_/ZN,cell,pin
_086970_/A,_086970_,pin,cell
_086970_,_086970_/Z,cell,pin
_086971_/A,_086971_,pin,cell
_086971_/B1,_086971_,pin,cell
_086971_/B2,_086971_,pin,cell
_086971_,_086971_/ZN,cell,pin
_086972_/A,_086972_,pin,cell
_086972_,_086972_/Z,cell,pin
_086973_/A,_086973_,pin,cell
_086973_,_086973_/ZN,cell,pin
_086974_/A,_086974_,pin,cell
_086974_,_086974_/Z,cell,pin
_086975_/A,_086975_,pin,cell
_086975_,_086975_/ZN,cell,pin
_086976_/A,_086976_,pin,cell
_086976_,_086976_/ZN,cell,pin
_086977_/A,_086977_,pin,cell
_086977_/B1,_086977_,pin,cell
_086977_/B2,_086977_,pin,cell
_086977_,_086977_/ZN,cell,pin
_086978_/A1,_086978_,pin,cell
_086978_/A2,_086978_,pin,cell
_086978_/A3,_086978_,pin,cell
_086978_,_086978_/ZN,cell,pin
_086979_/A1,_086979_,pin,cell
_086979_/A2,_086979_,pin,cell
_086979_,_086979_/ZN,cell,pin
_086980_/A,_086980_,pin,cell
_086980_/B1,_086980_,pin,cell
_086980_/B2,_086980_,pin,cell
_086980_,_086980_/ZN,cell,pin
_086981_/A1,_086981_,pin,cell
_086981_/A2,_086981_,pin,cell
_086981_,_086981_/ZN,cell,pin
_086982_/A,_086982_,pin,cell
_086982_,_086982_/ZN,cell,pin
_086983_/A,_086983_,pin,cell
_086983_/B,_086983_,pin,cell
_086983_/S,_086983_,pin,cell
_086983_,_086983_/Z,cell,pin
_086984_/A1,_086984_,pin,cell
_086984_/A2,_086984_,pin,cell
_086984_/A3,_086984_,pin,cell
_086984_,_086984_/ZN,cell,pin
_086985_/A1,_086985_,pin,cell
_086985_/A2,_086985_,pin,cell
_086985_,_086985_/ZN,cell,pin
_086986_/A1,_086986_,pin,cell
_086986_/A2,_086986_,pin,cell
_086986_/A3,_086986_,pin,cell
_086986_,_086986_/ZN,cell,pin
_086987_/A,_086987_,pin,cell
_086987_,_086987_/ZN,cell,pin
_086988_/A1,_086988_,pin,cell
_086988_/A2,_086988_,pin,cell
_086988_,_086988_/ZN,cell,pin
_086989_/A1,_086989_,pin,cell
_086989_/A2,_086989_,pin,cell
_086989_/A3,_086989_,pin,cell
_086989_,_086989_/ZN,cell,pin
_086990_/A,_086990_,pin,cell
_086990_,_086990_/ZN,cell,pin
_086991_/A,_086991_,pin,cell
_086991_,_086991_/ZN,cell,pin
_086992_/A,_086992_,pin,cell
_086992_/B1,_086992_,pin,cell
_086992_/B2,_086992_,pin,cell
_086992_,_086992_/ZN,cell,pin
_086993_/A,_086993_,pin,cell
_086993_/B1,_086993_,pin,cell
