src,tar,src_type,tar_type
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_5__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114342_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_5__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114317_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_4__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114318_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_4__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114279_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_3__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114341_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_3__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114319_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_2__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114339_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_2__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114321_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_1__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114320_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_1__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114281_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_0__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114320_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_0__ic_way1_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114282_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_31__ic_way0_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114164_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_31__ic_way0_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114137_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_30__ic_way0_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114168_,cell,cell
ifu.mem_ctl.CLK_GRP_TAG_VALID_1__TAG_VALID_30__ic_way0_tagvalid_dup.dffs.dout$_DFFE_PN0P_,_114141_,cell,cell
