src,tar,src_type,tar_type,is_net,arc_delay
_16561_/A1,_16561_/ZN,pin,pin,0,3.0696552938414e-11
_16561_/A2,_16561_/ZN,pin,pin,0,3.306767359934071e-11
_16562_/A1,_16562_/ZN,pin,pin,0,7.718307243331779e-11
_16562_/A2,_16562_/ZN,pin,pin,0,8.541269774786642e-11
_16562_/A3,_16562_/ZN,pin,pin,0,8.915973515044584e-11
_16564_/A1,_16564_/ZN,pin,pin,0,3.148401331309891e-11
_16564_/A2,_16564_/ZN,pin,pin,0,3.5726015895631846e-11
_16566_/A1,_16566_/ZN,pin,pin,0,3.409975427026701e-11
_16566_/A2,_16566_/ZN,pin,pin,0,4.402980063877848e-11
_16567_/A1,_16567_/ZN,pin,pin,0,4.251165738877738e-11
_16567_/A2,_16567_/ZN,pin,pin,0,4.620410304356781e-11
_16568_/A1,_16568_/ZN,pin,pin,0,4.3416211598090726e-11
_16568_/A2,_16568_/ZN,pin,pin,0,4.591547628218784e-11
_16569_/A,_16569_/ZN,pin,pin,0,2.030299713073891e-11
_16569_/B1,_16569_/ZN,pin,pin,0,2.8127257467591704e-11
_16569_/B2,_16569_/ZN,pin,pin,0,3.290040809234007e-11
_16571_/A1,_16571_/ZN,pin,pin,0,4.192326000240776e-11
_16571_/A2,_16571_/ZN,pin,pin,0,4.7877018322095566e-11
_16571_/B1,_16571_/ZN,pin,pin,0,5.04966415904029e-11
_16571_/B2,_16571_/ZN,pin,pin,0,5.672495806408051e-11
_16574_/A1,_16574_/ZN,pin,pin,0,5.753088630489067e-11
_16574_/A2,_16574_/ZN,pin,pin,0,6.793546281080864e-11
_16577_/A1,_16577_/ZN,pin,pin,0,4.759761682016084e-11
_16577_/A2,_16577_/ZN,pin,pin,0,6.088814868965287e-11
_16577_/A3,_16577_/ZN,pin,pin,0,6.541781005786618e-11
_16578_/A,_16578_/ZN,pin,pin,0,3.506354928628497e-11
_16581_/A,_16581_/ZN,pin,pin,0,2.936621085192215e-11
_16581_/B1,_16581_/ZN,pin,pin,0,4.011812410054105e-11
_16581_/B2,_16581_/ZN,pin,pin,0,4.513263374139598e-11
_16582_/A,_16582_/ZN,pin,pin,0,7.686316166877205e-11
_16582_/B1,_16582_/ZN,pin,pin,0,7.304026827803511e-11
_16582_/B2,_16582_/ZN,pin,pin,0,8.206094831431088e-11
_16582_/C1,_16582_/ZN,pin,pin,0,4.82743532648211e-11
_16582_/C2,_16582_/ZN,pin,pin,0,5.806699218680045e-11
_16585_/A,_16585_/ZN,pin,pin,0,3.920926430756033e-11
_16586_/A1,_16586_/ZN,pin,pin,0,8.14541489813081e-11
_16586_/A2,_16586_/ZN,pin,pin,0,9.885061519332439e-11
_16586_/A3,_16586_/ZN,pin,pin,0,1.1017765866316864e-10
_16586_/A4,_16586_/ZN,pin,pin,0,1.1331308807926987e-10
_16587_/A1,_16587_/ZN,pin,pin,0,5.726870713762544e-11
_16587_/A2,_16587_/ZN,pin,pin,0,6.301528049368343e-11
_16590_/A,_16590_/ZN,pin,pin,0,5.1080813190385044e-11
_16590_/B1,_16590_/ZN,pin,pin,0,3.765498329810768e-11
_16590_/B2,_16590_/ZN,pin,pin,0,4.823119681418575e-11
_16591_/A1,_16591_/ZN,pin,pin,0,3.886114346984826e-11
_16591_/A2,_16591_/ZN,pin,pin,0,3.3747508260129067e-11
_16593_/A1,_16593_/ZN,pin,pin,0,3.25440265014354e-11
_16593_/A2,_16593_/ZN,pin,pin,0,3.6994636520848445e-11
_16593_/B1,_16593_/ZN,pin,pin,0,4.432505404383669e-11
_16593_/B2,_16593_/ZN,pin,pin,0,4.817949511570774e-11
_16593_/C1,_16593_/ZN,pin,pin,0,5.4639813507062485e-11
_16593_/C2,_16593_/ZN,pin,pin,0,5.613455186792571e-11
_16594_/A1,_16594_/ZN,pin,pin,0,1.5846175066558388e-11
_16594_/A2,_16594_/ZN,pin,pin,0,2.1512000514256613e-11
_16595_/A1,_16595_/ZN,pin,pin,0,2.0914991960552243e-11
_16595_/A2,_16595_/ZN,pin,pin,0,2.8316769068448266e-11
_16595_/A3,_16595_/ZN,pin,pin,0,2.1761252522178864e-11
_16600_/A1,_16600_/ZN,pin,pin,0,2.168041614292182e-11
_16600_/A2,_16600_/ZN,pin,pin,0,2.5907472347985738e-11
_16600_/A3,_16600_/ZN,pin,pin,0,2.5775315909415397e-11
_16602_/A1,_16602_/ZN,pin,pin,0,5.502524477729587e-11
_16602_/A2,_16602_/ZN,pin,pin,0,6.102151423048596e-11
_16602_/A3,_16602_/ZN,pin,pin,0,6.23467596994054e-11
_16602_/A4,_16602_/ZN,pin,pin,0,6.274250563542694e-11
_16604_/A1,_16604_/ZN,pin,pin,0,5.467883437693111e-11
_16604_/A2,_16604_/ZN,pin,pin,0,5.776116737687964e-11
_16605_/A1,_16605_/ZN,pin,pin,0,5.799214580770595e-11
_16605_/A2,_16605_/ZN,pin,pin,0,5.7655775986820146e-11
_16607_/A1,_16607_/ZN,pin,pin,0,3.6133547542949174e-11
_16607_/A2,_16607_/ZN,pin,pin,0,3.366685055739005e-11
_16608_/A1,_16608_/ZN,pin,pin,0,5.053612042726918e-11
_16608_/A2,_16608_/ZN,pin,pin,0,5.884612241935372e-11
_16608_/A3,_16608_/ZN,pin,pin,0,5.908402933574308e-11
_16608_/A4,_16608_/ZN,pin,pin,0,5.952685566690263e-11
_16610_/A,_16610_/ZN,pin,pin,0,3.088723027344642e-11
_16610_/B1,_16610_/ZN,pin,pin,0,6.122610751724267e-11
_16610_/B2,_16610_/ZN,pin,pin,0,5.710926870294841e-11
