pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_28038_/ZN,304985,303360,0,-1,0,0,1,1.0681099695030241e-13,2.2699998825093104e-10,0,_28038_,_03363_,1.6572122146785162e-11,-7.11496139782497e-11,4.889031957056034e-10,4.4597797677070616e-10,-1
_28039_/A1,306795,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28039_,net1479,1.1247173331563332e-11,-9.45366007698567e-12,3.455536135010817e-10,3.1244606901736915e-10,1.679872057532342e-15
_28039_/A2,307175,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28039_,_01895_,2.4155490108146438e-11,-5.426212257297891e-11,3.821989946750648e-10,4.072338299909717e-10,1.617460023000685e-15
_28039_/A3,307555,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28039_,_01985_,1.6802642610613816e-11,-6.787970185939685e-11,3.973842643834047e-10,3.773772405679665e-10,1.5734389795780501e-15
_28039_/B1,306145,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28039_,_01957_,2.1845338038506412e-11,-5.472858277677517e-11,3.834121076184971e-10,3.9208342128560503e-10,1.6512750605627343e-15
_28039_/B2,305765,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28039_,_01926_,1.5123641922132336e-11,-5.949771231250622e-11,3.875709198020161e-10,3.7596542545870193e-10,1.6119989898314997e-15
_28039_/B3,305385,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28039_,_02008_,2.4147035065924527e-11,-4.868577763161852e-11,3.722132047023763e-10,3.924294778023807e-10,1.581480075104572e-15
_28039_/ZN,307030,301483,0,-1,0,0,1,1.1482199909027425e-14,2.2699998825093104e-10,0,_28039_,_03364_,9.336888207034377e-11,-6.787970185939685e-11,5.175150308289744e-10,4.330779623806791e-10,-1
_28040_/A1,309115,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28040_,_03361_,9.690851593413541e-11,-6.749645287129624e-11,5.536385794258081e-10,4.687109589340821e-10,6.5694443903362675e-15
_28040_/A2,310630,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28040_,_03362_,5.2945203776744165e-11,-6.115322137567603e-11,4.925438945591054e-10,4.4440293112124607e-10,6.198845029539409e-15
_28040_/A3,312575,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28040_,_03363_,1.6572415315052602e-11,-7.11496139782497e-11,4.891677618523715e-10,4.462178126996008e-10,6.0812840562405636e-15
_28040_/A4,314090,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28040_,_03364_,9.336890982591939e-11,-6.787970185939685e-11,5.177281936497025e-10,4.332836311959909e-10,6.026564033782041e-15
_28040_/ZN,311167,301500,0,-1,0,0,1,4.1503899519653234e-14,2.2699998825093104e-10,0,_28040_,_03366_,4.100887684987953e-11,-7.11496139782497e-11,5.208555253766178e-10,5.62998203612608e-10,-1
_28041_/A,294255,295575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28041_,_01844_,2.162652348869365e-11,2.9681590518748635e-11,3.600244546930753e-10,3.7558450793895304e-10,1.6263519631227238e-15
_28041_/B1,293890,295575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28041_,_02481_,1.5871375394493903e-11,-1.4063195052926858e-11,4.0386827215854737e-10,3.763654943256256e-10,1.6470030498932572e-15
_28041_/B2,293240,295575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28041_,_01968_,2.6718757414889716e-11,9.128309219619268e-12,3.783277302549237e-10,4.180295831712755e-10,1.6768529144709724e-15
_28041_/ZN,293765,295858,0,-1,0,0,1,2.532959871579324e-14,2.2699998825093104e-10,0,_28041_,_03367_,2.2189120332805068e-11,-1.4063195052926858e-11,4.5473780296845234e-10,4.1984771215197725e-10,-1
