src,tar,src_type,tar_type,is_net,arc_delay
_079414_/A,_079414_/ZN,pin,pin,0,1.7980970878905822e-11
_079415_/A1,_079415_/ZN,pin,pin,0,4.295772765283701e-11
_079415_/A2,_079415_/ZN,pin,pin,0,3.969669731818115e-11
_079416_/A,_079416_/ZN,pin,pin,0,2.3300200310827357e-11
_079417_/A1,_079417_/ZN,pin,pin,0,3.905235856915823e-11
_079417_/A2,_079417_/ZN,pin,pin,0,3.003303508664068e-11
_079418_/A,_079418_/ZN,pin,pin,0,2.1188623772205872e-11
_079419_/A1,_079419_/ZN,pin,pin,0,1.9217369015556152e-11
_079419_/A2,_079419_/ZN,pin,pin,0,1.9928577885131027e-11
_079420_/A,_079420_/ZN,pin,pin,0,1.815999781107358e-11
_079421_/A1,_079421_/ZN,pin,pin,0,2.0041234297107913e-11
_079421_/A2,_079421_/ZN,pin,pin,0,2.1384659668055583e-11
_079422_/A,_079422_/ZN,pin,pin,0,1.9265047890293374e-11
_079423_/A1,_079423_/ZN,pin,pin,0,3.266893006115268e-11
_079423_/A2,_079423_/ZN,pin,pin,0,3.3524166082044005e-11
_079424_/A,_079424_/ZN,pin,pin,0,2.1495614316302536e-11
_079425_/A1,_079425_/ZN,pin,pin,0,2.6404590319772936e-11
_079425_/A2,_079425_/ZN,pin,pin,0,2.018107209122988e-11
_079426_/A,_079426_/ZN,pin,pin,0,3.0056096500530316e-11
_079427_/A1,_079427_/ZN,pin,pin,0,2.0250261537069214e-11
_079427_/A2,_079427_/ZN,pin,pin,0,2.2412866701460032e-11
_079428_/A,_079428_/Z,pin,pin,0,3.820043933955297e-11
_079429_/A1,_079429_/ZN,pin,pin,0,3.0002569872955576e-11
_079429_/A2,_079429_/ZN,pin,pin,0,3.0007597101588956e-11
_079430_/A,_079430_/ZN,pin,pin,0,2.2237024721594167e-11
_079431_/A1,_079431_/ZN,pin,pin,0,2.824248820920694e-11
_079431_/A2,_079431_/ZN,pin,pin,0,2.4638551615607795e-11
_079432_/A,_079432_/Z,pin,pin,0,3.886443597500566e-11
_079433_/A1,_079433_/ZN,pin,pin,0,2.645190663730368e-11
_079433_/A2,_079433_/ZN,pin,pin,0,2.7103310915044254e-11
_079434_/A,_079434_/Z,pin,pin,0,2.255160468089823e-11
_079435_/A1,_079435_/ZN,pin,pin,0,2.3114685512859445e-11
_079435_/A2,_079435_/ZN,pin,pin,0,3.035955861707684e-11
_079436_/A,_079436_/ZN,pin,pin,0,1.7202805152605194e-11
_079437_/A1,_079437_/ZN,pin,pin,0,2.836120921445584e-11
_079437_/A2,_079437_/ZN,pin,pin,0,2.618136610288424e-11
_079438_/A,_079438_/Z,pin,pin,0,3.6374632472746526e-11
_079439_/A1,_079439_/ZN,pin,pin,0,2.8552320230357253e-11
_079439_/A2,_079439_/ZN,pin,pin,0,3.4089620015720357e-11
_079440_/A,_079440_/ZN,pin,pin,0,2.342847096881151e-11
_079441_/A,_079441_/Z,pin,pin,0,3.7084339071791206e-11
_079442_/A,_079442_/Z,pin,pin,0,3.535749817928924e-11
_079443_/A,_079443_/Z,pin,pin,0,3.2482877498907214e-11
_079444_/A1,_079444_/ZN,pin,pin,0,3.39629817325271e-11
_079444_/A2,_079444_/ZN,pin,pin,0,2.5144946888544517e-11
_079445_/A1,_079445_/ZN,pin,pin,0,2.3663571102616743e-11
_079445_/A2,_079445_/ZN,pin,pin,0,2.1205818351299754e-11
_079446_/A,_079446_/ZN,pin,pin,0,2.2468851432200232e-11
_079447_/A1,_079447_/ZN,pin,pin,0,2.317311273425382e-11
_079447_/A2,_079447_/ZN,pin,pin,0,2.8960877099248883e-11
_079448_/A,_079448_/ZN,pin,pin,0,2.7683352138430095e-11
_079449_/A1,_079449_/ZN,pin,pin,0,1.9572319459593146e-11
_079449_/A2,_079449_/ZN,pin,pin,0,1.9193228603664458e-11
_079450_/A,_079450_/ZN,pin,pin,0,1.925983678097154e-11
_079451_/A,_079451_/ZN,pin,pin,0,1.6746394201905268e-11
_079452_/A1,_079452_/ZN,pin,pin,0,2.414132956041204e-11
_079452_/A2,_079452_/ZN,pin,pin,0,2.976318150271773e-11
_079453_/A,_079453_/ZN,pin,pin,0,2.0885617887933527e-11
_079454_/A1,_079454_/ZN,pin,pin,0,2.7006343342184103e-11
_079454_/A2,_079454_/ZN,pin,pin,0,2.609437492473443e-11
_079455_/A1,_079455_/ZN,pin,pin,0,4.508202491870783e-11
_079455_/A2,_079455_/ZN,pin,pin,0,4.186755109270024e-11
_079456_/A,_079456_/ZN,pin,pin,0,2.930267486989102e-11
_079457_/A,_079457_/Z,pin,pin,0,4.755302401848738e-11
_079458_/A1,_079458_/ZN,pin,pin,0,2.5946248621844248e-11
_079458_/A2,_079458_/ZN,pin,pin,0,2.8703279336683707e-11
_079459_/A,_079459_/Z,pin,pin,0,3.632294118260937e-11
_079460_/A1,_079460_/ZN,pin,pin,0,3.495579520285119e-11
_079460_/A2,_079460_/ZN,pin,pin,0,2.9762841496916437e-11
_079461_/A,_079461_/ZN,pin,pin,0,3.205123319527381e-11
_079462_/A1,_079462_/ZN,pin,pin,0,2.0467195646634018e-11
