net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
accu2sc_credit_size[0],2692,-1,1,8.660010324981987e-16,0.17313482984900475,0.11582422815263271,74.58659934997559
accu2sc_credit_size[1],2266,-1,1,7.849608905718475e-16,0.13368570804595947,0.07423307292629033,50.125078558921814
accu2sc_credit_size[2],1984,-1,1,8.2568427591214375e-16,0.07096323370933533,0.17767909727990627,42.05124282836914
accu2sc_credit_vld,2140,-1,1,8.018316163592258e-16,0.12828099727630615,0.09650862962007523,44.274845123291016
cdma2csb_resp_pd[0],2784,-1,0,2.349369493080542e-16,0.2237915643490851,0.011144848074764013,53.705596923828125
cdma2csb_resp_pd[10],2688,-1,0,2.5185659124813645e-16,0.20981948426924646,0.042037046514451504,51.656079053878784
cdma2csb_resp_pd[11],2934,-1,0,3.7056521478117245e-16,0.215512964874506,0.15505280044453684,62.049339294433594
cdma2csb_resp_pd[12],2430,-1,0,2.0413875193654903e-16,0.20223281532526016,0.0019063380314037204,60.521522521972656
cdma2csb_resp_pd[13],2064,-1,0,2.1141624726112116e-16,0.11324307322502136,0.09817322103572224,41.674476623535156
cdma2csb_resp_pd[14],3960,-1,0,5.166925330448466e-16,0.298162292689085,0.21853099582949653,93.93073844909668
cdma2csb_resp_pd[15],3018,-1,0,2.700646497103313e-16,0.25502990931272507,0.015035113299745717,59.48346138000488
cdma2csb_resp_pd[16],3234,-1,0,4.0342580503034383e-16,0.23486603796482086,0.1685600646887906,67.14227676391602
cdma2csb_resp_pd[17],4074,-1,0,5.282341510445745e-16,0.2307218611240387,0.2975128169055097,103.6434736251831
cdma2csb_resp_pd[18],2346,-1,0,2.5972147745184984e-16,0.15425869822502136,0.10546284867450595,45.249088287353516
cdma2csb_resp_pd[19],2676,-1,0,2.4893832451682897e-16,0.2238721027970314,0.025066150352358818,54.357046127319336
cdma2csb_resp_pd[1],3456,-1,0,5.024242101087887e-16,0.23752859979867935,0.2648952238378115,73.67193794250488
cdma2csb_resp_pd[20],3168,-1,0,3.2983140034771315e-16,0.2988740913569927,0.03095696249511093,68.1341781616211
cdma2csb_resp_pd[21],3198,-1,0,3.249638725767571e-16,0.26998528093099594,0.054978203028440475,69.14843368530273
cdma2csb_resp_pd[22],2574,-1,0,2.120220875766448e-16,0.21202226541936398,0.0,51.42848873138428
cdma2csb_resp_pd[23],2364,-1,0,1.9827881918876617e-16,0.19634409248828888,0.0019348161295056343,45.335235595703125
cdma2csb_resp_pd[24],2652,-1,0,2.165098931243247e-16,0.20974621176719666,0.006763783749192953,52.437819480895996
cdma2csb_resp_pd[25],2454,-1,0,2.025660102768448e-16,0.2025657445192337,0.0,48.62808609008789
cdma2csb_resp_pd[26],2916,-1,0,3.2325678355068447e-16,0.2663670554757118,0.0568892783485353,67.02731704711914
cdma2csb_resp_pd[27],2706,-1,0,2.7017423459788233e-16,0.1636297143995762,0.10654453933238983,53.6503005027771
cdma2csb_resp_pd[28],2580,-1,0,2.694014758521904e-16,0.1667099893093109,0.10269151069223881,49.70813751220703
cdma2csb_resp_pd[29],2616,-1,0,2.848933378805571e-16,0.19122439995408058,0.09366894126287661,51.31148719787598
