src,tar,src_type,tar_type
net54320,_100072_,net,cell
net54102,_100072_,net,cell
net54315,_100072_,net,cell
net54101,_100072_,net,cell
_100072_,net54321,cell,net
net54102,_100073_,net,cell
net54315,_100073_,net,cell
net54101,_100073_,net,cell
_100073_,net54316,cell,net
net54220,_100074_,net,cell
net54223,_100074_,net,cell
net54224,_100074_,net,cell
_100074_,net54225,cell,net
net54221,_100075_,net,cell
net54222,_100075_,net,cell
_100075_,net54223,cell,net
net52213,_100076_,net,cell
net52237,_100076_,net,cell
_100076_,net52238,cell,net
net52236,_100077_,net,cell
_100077_,net52237,cell,net
net52229,_100078_,net,cell
net52233,_100078_,net,cell
net52235,_100078_,net,cell
_100078_,net52236,cell,net
net52225,_100079_,net,cell
net52228,_100079_,net,cell
_100079_,net52229,cell,net
net102719,_10007_,net,cell
net103584,_10007_,net,cell
net143143,_10007_,net,cell
net162013,_10007_,net,cell
_10007_,net103675,cell,net
net52228,_100080_,net,cell
net52225,_100080_,net,cell
_100080_,net52235,cell,net
net53915,_100081_,net,cell
net53922,_100081_,net,cell
_100081_,net53977,cell,net
net189423,_100082_,net,cell
net54304,_100082_,net,cell
net54419,_100082_,net,cell
net54356,_100082_,net,cell
_100082_,net54420,cell,net
net54307,_100083_,net,cell
net54329,_100083_,net,cell
net54344,_100083_,net,cell
net54346,_100083_,net,cell
net54348,_100083_,net,cell
net54355,_100083_,net,cell
_100083_,net54356,cell,net
net54571,_100084_,net,cell
net177,_100084_,net,cell
_100084_,net55227,cell,net
net54566,_100085_,net,cell
net54567,_100085_,net,cell
net54570,_100085_,net,cell
_100085_,net54571,cell,net
net54571,_100086_,net,cell
_100086_,net54572,cell,net
net54220,_100087_,net,cell
net54210,_100087_,net,cell
net54208,_100087_,net,cell
_100087_,net54270,cell,net
net55144,_100088_,net,cell
net55158,_100088_,net,cell
_100088_,net55201,cell,net
net55139,_100089_,net,cell
net55143,_100089_,net,cell
_100089_,net55144,cell,net
net102099,_10008_,net,cell
net103483,_10008_,net,cell
net143153,_10008_,net,cell
net162023,_10008_,net,cell
_10008_,net103685,cell,net
net55149,_100090_,net,cell
net55157,_100090_,net,cell
_100090_,net55158,cell,net
net55144,_100091_,net,cell
net55158,_100091_,net,cell
_100091_,net55159,cell,net
net55158,_100092_,net,cell
net55144,_100092_,net,cell
net176,_100092_,net,cell
net55117,_100092_,net,cell
_100092_,net55233,cell,net
net53926,_100093_,net,cell
net53975,_100093_,net,cell
net54032,_100093_,net,cell
_100093_,net54033,cell,net
net54033,_100094_,net,cell
net54569,_100094_,net,cell
_100094_,net54570,cell,net
net182,_100095_,net,cell
net54568,_100095_,net,cell
_100095_,net54569,cell,net
net54078,_100096_,net,cell
net54033,_100096_,net,cell
net182,_100096_,net,cell
_100096_,net54487,cell,net
net54658,_100097_,net,cell
net55145,_100097_,net,cell
net55146,_100097_,net,cell
net55147,_100097_,net,cell
_100097_,net55148,cell,net
net54690,_100098_,net,cell
_100098_,net55145,cell,net
net54687,_100099_,net,cell
net184,_100099_,net,cell
_100099_,net55146,cell,net
net143144,_10009_,net,cell
net103610,_10009_,net,cell
_10009_,net103640,cell,net
net6153,_1000_,net,cell
_1000_,net485,cell,net
net54651,_100100_,net,cell
net54033,_100100_,net,cell
_100100_,net55147,cell,net
net54033,_100101_,net,cell
net54706,_100101_,net,cell
net54712,_100101_,net,cell
_100101_,net54713,cell,net
net54705,_100102_,net,cell
_100102_,net54706,cell,net
net54591,_100103_,net,cell
net54596,_100103_,net,cell
_100103_,net54597,cell,net
net54595,_100104_,net,cell
_100104_,net54596,cell,net
net53055,_100105_,net,cell
net54592,_100105_,net,cell
net54593,_100105_,net,cell
net54594,_100105_,net,cell
_100105_,net54595,cell,net
net54592,_100106_,net,cell
_100106_,net54594,cell,net
net54595,_100107_,net,cell
net54598,_100107_,net,cell
_100107_,net54599,cell,net
net54164,_100108_,net,cell
net54209,_100108_,net,cell
net54170,_100108_,net,cell
_100108_,net54210,cell,net
net54168,_100109_,net,cell
net54134,_100109_,net,cell
net54169,_100109_,net,cell
net54135,_100109_,net,cell
_100109_,net54170,cell,net
net143145,_10010_,net,cell
net103661,_10010_,net,cell
_10010_,net103662,cell,net
net54168,_100110_,net,cell
_100110_,net54169,cell,net
net54165,_100111_,net,cell
net54171,_100111_,net,cell
_100111_,net54172,cell,net
net54170,_100112_,net,cell
_100112_,net54171,cell,net
net54033,_100113_,net,cell
net54770,_100113_,net,cell
net55151,_100113_,net,cell
_100113_,net55152,cell,net
net55150,_100114_,net,cell
net182,_100114_,net,cell
_100114_,net55151,cell,net
net44740,_100115_,net,cell
net45039,_100115_,net,cell
net45040,_100115_,net,cell
_100115_,net45041,cell,net
net191263,_100116_,net,cell
net44831,_100116_,net,cell
_100116_,net45040,cell,net
net54748,_100117_,net,cell
net54033,_100117_,net,cell
net184,_100117_,net,cell
net54752,_100117_,net,cell
_100117_,net54753,cell,net
net55229,_100118_,net,cell
net55227,_100118_,net,cell
net55246,_100118_,net,cell
_100118_,net55247,cell,net
net2492,_100119_,net,cell
net85741,_100119_,net,cell
_100119_,net85742,cell,net
net103417,_10011_,net,cell
_10011_,net103418,cell,net
net84339,_100120_,net,cell
net92856,_100120_,net,cell
_100120_,net92857,cell,net
net60468,_100121_,net,cell
net57,_100121_,net,cell
_100121_,net60824,cell,net
net53714,_100122_,net,cell
net53719,_100122_,net,cell
_100122_,net53943,cell,net
net54549,_100123_,net,cell
net54552,_100123_,net,cell
_100123_,net54553,cell,net
net54322,_100124_,net,cell
net54323,_100124_,net,cell
_100124_,net54324,cell,net
net188236,_100125_,net,cell
_100125_,net46063,cell,net
net190667,_100126_,net,cell
_100126_,net42754,cell,net
net3224,_100127_,net,cell
_100127_,net46145,cell,net
net46138,_100128_,net,cell
_100128_,net46139,cell,net
net132321,_100129_,net,cell
_100129_,net56323,cell,net
net143146,_10012_,net,cell
net103268,_10012_,net,cell
_10012_,net103417,cell,net
net132305,_100130_,net,cell
_100130_,net56218,cell,net
net132110,_100131_,net,cell
_100131_,net57679,cell,net
net132623,_100132_,net,cell
_100132_,net56575,cell,net
net131052,_100133_,net,cell
_100133_,net55720,cell,net
net130954,_100134_,net,cell
_100134_,net48668,cell,net
net130776,_100135_,net,cell
_100135_,net59156,cell,net
net134061,_100136_,net,cell
_100136_,net57958,cell,net
net130951,_100137_,net,cell
_100137_,net48681,cell,net
net765,_100138_,net,cell
_100138_,net55334,cell,net
net4687,_100139_,net,cell
_100139_,net55765,cell,net
net143145,_10013_,net,cell
net103661,_10013_,net,cell
_10013_,net103664,cell,net
net131146,_100140_,net,cell
_100140_,net55887,cell,net
net4693,_100141_,net,cell
_100141_,net55928,cell,net
net132204,_100142_,net,cell
_100142_,net56087,cell,net
net4730,_100143_,net,cell
_100143_,net56222,cell,net
net132303,_100144_,net,cell
_100144_,net56221,cell,net
net132319,_100145_,net,cell
_100145_,net56326,cell,net
net4735,_100146_,net,cell
_100146_,net56354,cell,net
net132521,_100147_,net,cell
_100147_,net56353,cell,net
net132504,_100148_,net,cell
_100148_,net56455,cell,net
net132603,_100149_,net,cell
_100149_,net56477,cell,net
net143146,_10014_,net,cell
net103268,_10014_,net,cell
_10014_,net103419,cell,net
net132620,_100150_,net,cell
_100150_,net56591,cell,net
net131425,_100151_,net,cell
_100151_,net56606,cell,net
net131441,_100152_,net,cell
_100152_,net56726,cell,net
net4699,_100153_,net,cell
_100153_,net56757,cell,net
net131539,_100154_,net,cell
_100154_,net56875,cell,net
net131636,_100155_,net,cell
_100155_,net57018,cell,net
net4709,_100156_,net,cell
_100156_,net57049,cell,net
net131733,_100157_,net,cell
_100157_,net57159,cell,net
net4713,_100158_,net,cell
_100158_,net57196,cell,net
net131831,_100159_,net,cell
_100159_,net57195,cell,net
net162015,_10015_,net,cell
_10015_,net103661,cell,net
net131815,_100160_,net,cell
_100160_,net57302,cell,net
net131914,_100161_,net,cell
_100161_,net57324,cell,net
net131931,_100162_,net,cell
_100162_,net57438,cell,net
net4718,_100163_,net,cell
_100163_,net57448,cell,net
net132013,_100164_,net,cell
_100164_,net57447,cell,net
net132028,_100165_,net,cell
_100165_,net57554,cell,net
net4724,_100166_,net,cell
