pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_17165_/B1,292365,200060,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17165_,_10947_,4.770510375617931e-11,-1.9185208977035018e-11,8.946569041157204e-10,8.172176269027887e-10,3.1297609055997485e-15
_17165_/B2,292375,200191,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17165_,_11258_,2.7154917203731088e-11,-1.4283663141156921e-10,9.53927048463754e-10,9.664723465974134e-10,3.4824550486828353e-15
_17165_/ZN,291897,199828,0,-1,0,0,1,5.065919743158648e-14,2.2699998825093104e-10,0,_17165_,_11259_,4.081387311449802e-11,-1.4283663141156921e-10,1.0281323570282552e-09,9.811892409672396e-10,-1
_17166_/A1,296650,197575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17166_,_11224_,1.768474602870107e-11,-1.2281969885563626e-10,1.0152640950167324e-09,9.98301552534997e-10,5.9549651857835825e-15
_17166_/A2,295390,197575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17166_,_11259_,4.081409515910295e-11,-1.4283668692272045e-10,1.028449880813298e-09,9.814719037493091e-10,6.2018498789197934e-15
_17166_/ZN,296510,197285,0,-1,0,0,1,2.374269942977125e-13,2.2699998825093104e-10,0,_17166_,_16135_,2.2670632732202378e-11,-1.4283668692272045e-10,1.032886998153515e-09,1.062916976657391e-09,-1
_17167_/A,296245,169575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17167_,_16135_,2.2673246960480675e-11,7.071152552384774e-10,1.0336298483792916e-09,1.0636385106010948e-09,1.700229965024007e-15
_17167_/ZN,296575,169400,0,-1,0,0,1,6.072999904609827e-14,2.2699998825093104e-10,0,_17167_,_11260_,2.4403212089962878e-11,7.071152552384774e-10,1.1009442246745493e-09,1.0557650309550581e-09,-1
_17168_/A,295490,160825,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17168_,_11260_,2.4403454951249515e-11,7.071152552384774e-10,1.1011818124018191e-09,1.0559764174189468e-09,3.4018920510035843e-15
_17168_/Z,296940,160953,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_17168_,_16131_,2.4078317464870658e-11,7.071152552384774e-10,1.144921157880674e-09,1.0930123472974174e-09,-1
_17169_/A,255590,289625,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17169_,_10698_,1.8961542405659948e-11,-2.1919788206758994e-10,6.375399097535706e-10,6.048715417428241e-10,3.4018920510035843e-15
_17169_/Z,257040,289753,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_17169_,_11261_,1.9629447373104014e-11,-2.1919788206758994e-10,6.75433708963169e-10,6.381635775376537e-10,-1
_17170_/A1,287035,200025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17170_,_10714_,3.050709337926172e-11,1.1017851075934004e-09,6.694180765265401e-10,6.285314491094596e-10,1.5990320800793388e-15
_17170_/A2,286385,200025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17170_,_10762_,2.8955641703798385e-11,9.075141194081482e-10,8.642028759275888e-10,7.472852336931624e-10,1.664198983392822e-15
_17170_/ZN,286890,199786,0,-1,0,0,1,5.935670114058308e-14,2.2699998825093104e-10,0,_17170_,_11262_,1.4790968796973836e-11,9.075141194081482e-10,7.728505058146595e-10,8.873025092448472e-10,-1
_17171_/A1,277205,197540,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17171_,_11261_,1.975043392721254e-11,1.116767123221507e-09,6.78053502234377e-10,6.406810637571425e-10,2.9778048889282215e-15
_17171_/A2,277320,197763,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17171_,_10454_,3.8430068155514974e-11,1.0555953888768954e-09,7.316188210815255e-10,6.641565075682365e-10,3.2863749682064637e-15
_17171_/A3,277066,197330,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17171_,_11262_,1.4791131860980578e-11,9.075141749192994e-10,7.730155959784213e-10,8.874544432657672e-10,3.5588978663484046e-15
_17171_/ZN,276919,197102,0,-1,0,0,1,1.1627200938169047e-13,2.2699998825093104e-10,0,_17171_,_15662_,1.8842713847555537e-11,9.075142304304507e-10,9.179718651886049e-10,8.040297871936275e-10,-1
_17172_/A,293965,197575,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17172_,_15662_,1.8843241203492234e-11,1.2764062029546608e-09,9.183110938337791e-10,8.04352751071491e-10,1.700229965024007e-15
