src,tar,src_type,tar_type,is_net,arc_delay
_16347_/A,_16347_/Z,pin,pin,0,5.1587800004027073e-11
_16348_/A1,_16348_/ZN,pin,pin,0,4.556864260929494e-11
_16348_/A2,_16348_/ZN,pin,pin,0,5.56419910147099e-11
_16349_/A1,_16349_/ZN,pin,pin,0,4.956490079477405e-11
_16349_/A2,_16349_/ZN,pin,pin,0,5.3564697816144147e-11
_16350_/A,_16350_/Z,pin,pin,0,3.759050015705867e-11
_16351_/A,_16351_/ZN,pin,pin,0,1.9408419316135905e-11
_16351_/B1,_16351_/ZN,pin,pin,0,2.7914516184668337e-11
_16351_/B2,_16351_/ZN,pin,pin,0,3.215089652841563e-11
_16352_/A,_16352_/Z,pin,pin,0,3.3088944778603135e-11
_16353_/A1,_16353_/ZN,pin,pin,0,4.545459147964337e-11
_16353_/A2,_16353_/ZN,pin,pin,0,5.188013213475173e-11
_16354_/A1,_16354_/ZN,pin,pin,0,5.535933517153424e-11
_16354_/A2,_16354_/ZN,pin,pin,0,5.846392814312651e-11
_16355_/A1,_16355_/ZN,pin,pin,0,1.4133603142008067e-11
_16355_/A2,_16355_/ZN,pin,pin,0,1.6977030892206812e-11
_16356_/A1,_16356_/ZN,pin,pin,0,4.2295375535239543e-11
_16356_/A2,_16356_/ZN,pin,pin,0,6.035213995225774e-11
_16356_/A3,_16356_/ZN,pin,pin,0,5.940268416049221e-11
_16356_/B1,_16356_/ZN,pin,pin,0,6.951991066150853e-11
_16356_/B2,_16356_/ZN,pin,pin,0,7.897248133215129e-11
_16356_/B3,_16356_/ZN,pin,pin,0,8.613945667867995e-11
_16357_/A1,_16357_/ZN,pin,pin,0,5.1866479860995796e-11
_16357_/A2,_16357_/ZN,pin,pin,0,5.873156128100021e-11
_16358_/A,_16358_/ZN,pin,pin,0,8.364852560616143e-11
_16358_/B1,_16358_/ZN,pin,pin,0,8.257571015857224e-11
_16358_/B2,_16358_/ZN,pin,pin,0,9.1067160756797e-11
_16358_/C1,_16358_/ZN,pin,pin,0,6.090320608942434e-11
_16358_/C2,_16358_/ZN,pin,pin,0,6.666697055512927e-11
_16359_/A,_16359_/Z,pin,pin,0,6.30461169381924e-11
_16360_/A1,_16360_/ZN,pin,pin,0,5.1683737151142495e-11
_16360_/A2,_16360_/ZN,pin,pin,0,4.6960449417987604e-11
_16360_/A3,_16360_/ZN,pin,pin,0,4.637934133966404e-11
_16361_/A,_16361_/Z,pin,pin,0,5.0045297766976304e-11
_16362_/A,_16362_/Z,pin,pin,0,4.0070780027434694e-11
_16363_/A,_16363_/ZN,pin,pin,0,2.6158989904767616e-11
_16363_/B1,_16363_/ZN,pin,pin,0,3.624874012064794e-11
_16363_/B2,_16363_/ZN,pin,pin,0,4.152991492367697e-11
_16364_/A1,_16364_/ZN,pin,pin,0,7.097018112078857e-11
_16364_/A2,_16364_/ZN,pin,pin,0,8.231417630844007e-11
_16364_/A3,_16364_/ZN,pin,pin,0,8.590464450897173e-11
_16365_/A,_16365_/Z,pin,pin,0,4.4297114587532604e-11
_16366_/A1,_16366_/ZN,pin,pin,0,3.134722689757119e-11
_16366_/A2,_16366_/ZN,pin,pin,0,3.092973099860785e-11
_16367_/A1,_16367_/ZN,pin,pin,0,3.297448078476428e-11
_16367_/A2,_16367_/ZN,pin,pin,0,3.141776075410441e-11
_16367_/A3,_16367_/ZN,pin,pin,0,3.28675142657886e-11
_16368_/A1,_16368_/ZN,pin,pin,0,6.313214534481304e-11
_16368_/A2,_16368_/ZN,pin,pin,0,7.586918593371905e-11
_16368_/A3,_16368_/ZN,pin,pin,0,8.120267652733659e-11
_16369_/A,_16369_/ZN,pin,pin,0,4.272475429001332e-11
_16369_/B1,_16369_/ZN,pin,pin,0,5.7422351595892707e-11
_16369_/B2,_16369_/ZN,pin,pin,0,6.238944777470223e-11
_16370_/A,_16370_/Z,pin,pin,0,4.041590673242723e-11
_16371_/A,_16371_/Z,pin,pin,0,3.610070228865503e-11
_16372_/A,_16372_/Z,pin,pin,0,4.1508862319572515e-11
_16373_/A,_16373_/ZN,pin,pin,0,2.0497686881171262e-11
_16374_/A,_16374_/Z,pin,pin,0,3.3414684214028156e-11
_16375_/A,_16375_/Z,pin,pin,0,2.6613886441873014e-11
_16376_/A,_16376_/Z,pin,pin,0,2.771038086490929e-11
_16377_/A,_16377_/Z,pin,pin,0,3.468228135239393e-11
_16378_/A,_16378_/Z,pin,pin,0,3.3919842629126506e-11
_16379_/A,_16379_/Z,pin,pin,0,5.711174588807211e-11
_16379_/B,_16379_/Z,pin,pin,0,5.745013492708395e-11
_16379_/S,_16379_/Z,pin,pin,0,5.760049728853467e-11
_16380_/A,_16380_/Z,pin,pin,0,5.7477505394087913e-11
_16380_/B,_16380_/Z,pin,pin,0,5.7914808365699955e-11
_16380_/S,_16380_/Z,pin,pin,0,5.79605287376328e-11
_16381_/A,_16381_/Z,pin,pin,0,4.3462154014628496e-11
_16382_/A,_16382_/Z,pin,pin,0,3.480521773568945e-11
_16383_/A,_16383_/Z,pin,pin,0,3.7964020815905997e-11
_16384_/A,_16384_/Z,pin,pin,0,4.563065897356111e-11
_16385_/A,_16385_/Z,pin,pin,0,5.5869617959780626e-11
_16385_/B,_16385_/Z,pin,pin,0,5.6264510411851987e-11
_16385_/S,_16385_/Z,pin,pin,0,5.897490829021024e-11
_16386_/A,_16386_/Z,pin,pin,0,5.755114440564313e-11
_16386_/B,_16386_/Z,pin,pin,0,5.793192314751394e-11
_16386_/S,_16386_/Z,pin,pin,0,5.7995806074240264e-11
_16387_/A,_16387_/Z,pin,pin,0,2.866240578214274e-11
_16388_/A,_16388_/Z,pin,pin,0,3.34872234108996e-11
_16389_/A,_16389_/Z,pin,pin,0,5.748460041310466e-11
_16389_/B,_16389_/Z,pin,pin,0,5.7690591886983e-11
_16389_/S,_16389_/Z,pin,pin,0,5.817609241565158e-11
_16390_/A,_16390_/Z,pin,pin,0,5.692568985637969e-11
_16390_/B,_16390_/Z,pin,pin,0,5.7228596861413905e-11
_16390_/S,_16390_/Z,pin,pin,0,5.996883545300591e-11
_16391_/A,_16391_/Z,pin,pin,0,4.3337049226988e-11
_16392_/A,_16392_/Z,pin,pin,0,3.775431009489516e-11
_16393_/A,_16393_/Z,pin,pin,0,4.138142953302726e-11
_16394_/A,_16394_/ZN,pin,pin,0,3.0462781602791367e-11
_16395_/A,_16395_/Z,pin,pin,0,4.5092724693107655e-11
_16396_/A,_16396_/Z,pin,pin,0,5.031971714308803e-11
_16397_/A,_16397_/Z,pin,pin,0,5.83099471485049e-11
_16397_/B,_16397_/Z,pin,pin,0,5.880073511432826e-11
_16397_/S,_16397_/Z,pin,pin,0,6.197457130818762e-11
_16398_/A,_16398_/Z,pin,pin,0,5.720068863013239e-11
_16398_/B,_16398_/Z,pin,pin,0,5.801959954143676e-11
_16398_/S,_16398_/Z,pin,pin,0,5.762062355030295e-11
_16399_/A,_16399_/Z,pin,pin,0,5.881813092134536e-11
_16399_/B,_16399_/Z,pin,pin,0,5.938356056889305e-11
_16399_/S,_16399_/Z,pin,pin,0,5.972856237379531e-11
_16400_/A,_16400_/Z,pin,pin,0,5.586037535310062e-11
_16400_/B,_16400_/Z,pin,pin,0,5.6471542719815915e-11
_16400_/S,_16400_/Z,pin,pin,0,5.896275134809059e-11
_16401_/A,_16401_/Z,pin,pin,0,5.7144580734025396e-11
_16401_/B,_16401_/Z,pin,pin,0,5.7471881420578796e-11
_16401_/S,_16401_/Z,pin,pin,0,5.8003674779927294e-11
_16402_/A,_16402_/Z,pin,pin,0,5.737810573891444e-11
_16402_/B,_16402_/Z,pin,pin,0,5.782461662273697e-11
_16402_/S,_16402_/Z,pin,pin,0,5.8187732410175386e-11
_16403_/A,_16403_/Z,pin,pin,0,4.182706264677094e-11
_16404_/A,_16404_/Z,pin,pin,0,4.887421717336693e-11
_16405_/A,_16405_/Z,pin,pin,0,5.7039852008333725e-11
_16405_/B,_16405_/Z,pin,pin,0,5.740553518651659e-11
_16405_/S,_16405_/Z,pin,pin,0,6.05021172050968e-11
_16406_/A,_16406_/Z,pin,pin,0,5.633203625787786e-11
_16406_/B,_16406_/Z,pin,pin,0,5.6854854157961654e-11
_16406_/S,_16406_/Z,pin,pin,0,6.000342583911689e-11
_16407_/A,_16407_/Z,pin,pin,0,3.9583739064319445e-11
_16408_/A,_16408_/Z,pin,pin,0,4.9925334699718604e-11
_16409_/A,_16409_/Z,pin,pin,0,4.826342450692245e-11
_16410_/A,_16410_/Z,pin,pin,0,5.870493674509092e-11
_16410_/B,_16410_/Z,pin,pin,0,5.872374114757051e-11
_16410_/S,_16410_/Z,pin,pin,0,6.160822546563693e-11
_16411_/A,_16411_/Z,pin,pin,0,5.7174393691683534e-11
_16411_/B,_16411_/Z,pin,pin,0,5.75674299896356e-11
_16411_/S,_16411_/Z,pin,pin,0,5.757026105834839e-11
_16412_/A,_16412_/Z,pin,pin,0,5.6948286364377765e-11
_16412_/B,_16412_/Z,pin,pin,0,5.739749647792891e-11
_16412_/S,_16412_/Z,pin,pin,0,5.7853062618296036e-11
_16413_/A,_16413_/Z,pin,pin,0,5.7812196002648975e-11
_16413_/B,_16413_/Z,pin,pin,0,5.813470885240868e-11
_16413_/S,_16413_/Z,pin,pin,0,6.126962132091407e-11
_16414_/A,_16414_/Z,pin,pin,0,5.744810530061706e-11
_16414_/B,_16414_/Z,pin,pin,0,5.742479061709993e-11
_16414_/S,_16414_/Z,pin,pin,0,5.792019641681634e-11
_16415_/A,_16415_/Z,pin,pin,0,2.9161565523461164e-11
_16416_/A,_16416_/Z,pin,pin,0,3.243246990414228e-11
_16417_/A1,_16417_/ZN,pin,pin,0,1.53303394284654e-11
_16417_/A2,_16417_/ZN,pin,pin,0,1.797510751355702e-11
_16418_/A,_16418_/ZN,pin,pin,0,3.043040819328269e-11
_16419_/A,_16419_/Z,pin,pin,0,4.6846315021609186e-11
_16420_/A,_16420_/Z,pin,pin,0,4.653001942078738e-11
_16421_/A,_16421_/Z,pin,pin,0,5.5797689385572724e-11
_16421_/B,_16421_/Z,pin,pin,0,5.578569203801287e-11
_16421_/S,_16421_/Z,pin,pin,0,5.919553042188497e-11
_16422_/A,_16422_/Z,pin,pin,0,5.877916209318101e-11
_16422_/B,_16422_/Z,pin,pin,0,5.879451092649646e-11
_16422_/S,_16422_/Z,pin,pin,0,6.214305459106839e-11
_16423_/A,_16423_/Z,pin,pin,0,5.894858212673881e-11
_16423_/B,_16423_/Z,pin,pin,0,5.943991132628668e-11
_16423_/S,_16423_/Z,pin,pin,0,5.980243383829631e-11
_16424_/A,_16424_/Z,pin,pin,0,5.8054484830538655e-11
_16424_/B,_16424_/Z,pin,pin,0,5.863217550361455e-11
_16424_/S,_16424_/Z,pin,pin,0,5.889319587559783e-11
