pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_07058_/A0,187967,259235,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07058_,_01835_,8.836047865612429e-11,-4.9896473619526205e-09,1.475332300771015e-09,1.6127470470195249e-09,1.6110000203493316e-15
_07058_/A1,187956,259683,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07058_,_01836_,6.773642063917507e-11,-5.041235873193273e-09,1.4550766147536365e-09,1.5980692325001655e-09,1.9640000482054956e-15
_07058_/S,187845,260169,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07058_,_01216_,1.4075164644911098e-10,1.0000000150474662e+30,4.561048483342489e-10,5.687191828585014e-10,3.519999995828119e-15
_07058_/X,186056,259626,0,-1,0,0,1,1.730449957588684e-13,1.5042319612135202e-09,0,_07058_,_01837_,6.488482667821316e-11,-5.041235873193273e-09,1.6238692612802197e-09,1.926066861557274e-09,-1
_07059_/A0,185022,254265,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07059_,dp.rf.rf\[24\]\[23\],1.021193823946831e-10,-4.865319258584577e-09,1.040719066480733e-09,1.0125712490705041e-09,1.5740000330264877e-15
_07059_/A1,184322,254265,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07059_,dp.rf.rf\[25\]\[23\],8.750600244411544e-11,-4.859404434398584e-09,1.0188556665013948e-09,9.951504065242034e-10,1.4800000223093497e-15
_07059_/A2,189415,254325,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07059_,dp.rf.rf\[28\]\[23\],9.10238273643671e-11,-4.916080875716489e-09,1.0885200518728766e-09,1.0641512115938667e-09,1.5099999175978472e-15
_07059_/A3,188922,254325,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07059_,dp.rf.rf\[29\]\[23\],9.701565245601174e-11,-4.906000938831312e-09,1.0917070580873656e-09,1.0657428273219693e-09,1.5180000379055457e-15
_07059_/S0,187415,254455,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07059_,net217,5.931848900964098e-10,1.0000000150474662e+30,9.71646763048284e-10,6.880859215740998e-10,4.089000307376826e-15
_07059_/S1,190200,254295,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07059_,net213,5.78421255337247e-10,1.0000000150474662e+30,1.1995409110454602e-09,8.904265658138399e-10,2.7439998668052747e-15
_07059_/X,193445,254320,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07059_,_01838_,6.874257413302942e-11,-4.916080875716489e-09,1.4554740745964523e-09,1.5987130508321457e-09,-1
_07060_/A0,185942,273415,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07060_,dp.rf.rf\[16\]\[23\],9.129035027921617e-11,-4.883455861914854e-09,1.0328737864995219e-09,1.0079355128311818e-09,1.5740000330264877e-15
_07060_/A1,185242,273415,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07060_,dp.rf.rf\[17\]\[23\],8.2582225779948e-11,-4.891925531325114e-09,1.026376872381718e-09,1.0040870357386211e-09,1.4800000223093497e-15
_07060_/A2,190335,273355,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07060_,dp.rf.rf\[20\]\[23\],1.033751209633671e-10,-4.892388716370988e-09,1.0419770601899359e-09,1.0138505590617797e-09,1.5099999175978472e-15
_07060_/A3,189842,273355,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07060_,dp.rf.rf\[21\]\[23\],1.0455408760989826e-10,-4.936181241532722e-09,1.0986891396669307e-09,1.070244448619917e-09,1.5180000379055457e-15
_07060_/S0,188335,273225,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07060_,net217,5.929856050634896e-10,1.0000000150474662e+30,9.713957416224162e-10,6.878446701108487e-10,4.089000307376826e-15
_07060_/S1,191120,273385,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07060_,net213,5.791133128596471e-10,1.0000000150474662e+30,1.2004356397810056e-09,8.913170201907405e-10,2.7439998668052747e-15
_07060_/X,194365,273360,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07060_,_01839_,8.064502537985518e-11,-4.936181241532722e-09,1.4689494065578401e-09,1.6131247448925023e-09,-1
_07061_/A0,194832,259572,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07061_,_01838_,6.874257413302942e-11,-4.916080875716489e-09,1.4555811000960261e-09,1.598812526815152e-09,2.314999913635837e-15
_07061_/A1,195673,259769,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07061_,_01839_,8.064502537985518e-11,-4.936181241532722e-09,1.4691448058101741e-09,1.6133108182714295e-09,2.364000134359788e-15
_07061_/S,198007,259590,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07061_,_01216_,1.4086015687198028e-10,1.0000000150474662e+30,4.563186772887917e-10,5.689304027889364e-10,4.829000053833705e-15
_07061_/Y,195280,259807,0,-1,0,0,1,6.867499868475416e-14,1.458282938848754e-09,0,_07061_,_01840_,1.147528599920733e-10,-4.936181241532722e-09,1.7578580813193412e-09,1.5406578235399593e-09,-1
_07062_/A,196660,262680,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07062_,net8,1.0884426693280602e-09,1.0000000150474662e+30,7.92344523325994e-10,5.163611205283303e-10,2.5510000216415933e-15
_07062_/B,195788,262427,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07062_,net190,1.277321304282708e-10,1.0000000150474662e+30,1.8440217131043823e-09,1.4638905643238331e-09,2.529999957296791e-15
_07062_/C,195297,262680,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07062_,_01840_,1.147528599920733e-10,-4.936181241532722e-09,1.7579437905368422e-09,1.5407330966610289e-09,2.494999920641533e-15
_07062_/Y,195837,262496,0,-1,0,0,1,5.2195000302098296e-14,1.488546952366221e-09,0,_07062_,_01841_,2.471524374048073e-10,-4.936181685621932e-09,1.716909836524394e-09,1.91938465121666e-09,-1
_07063_/A1,192630,259632,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07063_,net11,2.621166339533687e-10,1.0000000150474662e+30,2.441765123428752e-10,1.8578609484176667e-10,4.561999598749625e-15
_07063_/A2,191382,259705,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07063_,net197,1.4655991698031556e-10,1.0000000150474662e+30,2.5583661855677065e-09,1.8376289379062882e-09,4.5189999711822606e-15
_07063_/A3,190462,259705,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07063_,_01837_,6.488482667821316e-11,-5.041235873193273e-09,1.6240004896417304e-09,1.9261860995101188e-09,4.655000004709885e-15
_07063_/B1,194246,259712,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07063_,_01841_,2.471524374048073e-10,-4.936181685621932e-09,1.7170659338816563e-09,1.919521208648689e-09,4.708000126769007e-15
_07063_/Y,193660,259433,0,-1,0,0,1,1.18112998223098e-13,1.495257029304753e-09,0,_07063_,_01842_,1.915958641740545e-10,-5.041235873193273e-09,2.157939604785497e-09,2.6849278356166906e-09,-1
_07064_/A1,190482,257040,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07064_,net187,1.769538265916637e-10,1.0000000150474662e+30,2.1441834974211815e-09,1.8828618664201713e-09,9.610999943490163e-15
_07064_/A2,191230,257192,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07064_,_01833_,1.5646924034218301e-10,-5.35386623923273e-09,2.694923173507391e-09,2.4203032911174205e-09,9.064000465713439e-15
_07064_/B1,193180,257255,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07064_,_01842_,1.9159596131856915e-10,-5.041235873193273e-09,2.1582202691661223e-09,2.685190292339712e-09,8.992999622975742e-15
_07064_/Y,193267,256678,0,-1,0,0,1,2.2431400270236934e-13,1.4943389858856904e-09,0,_07064_,_05904_,4.391638441791912e-10,-5.35386623923273e-09,2.8836224519324105e-09,2.848129065924354e-09,-1
_07065_/A,306992,159302,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07065_,_05904_,4.395094288511814e-10,-5.35386623923273e-09,2.8936246732058635e-09,2.8576834232296733e-09,1.0900000283061654e-14
_07065_/Y,307036,159167,0,-1,0,0,1,7.827859996485664e-13,1.4996850428161679e-09,0,_07065_,_05908_,1.1410283828894308e-10,-5.35386623923273e-09,3.006854099041334e-09,3.104529300301806e-09,-1
_07066_/A,319887,159280,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07066_,net15,6.440059041601387e-10,1.0000000150474662e+30,5.150115334195959e-10,3.394385883481732e-10,2.374999915971069e-15
_07066_/B,319042,159290,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07066_,_01105_,1.0331816513442504e-09,1.0000000150474662e+30,1.7699507415258608e-09,1.1898140250821143e-09,2.4280000380301914e-15
_07066_/Y,319557,159236,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_07066_,_01843_,9.776462278621167e-11,1.0000000150474662e+30,1.3531396003685359e-09,1.894946866087821e-09,-1
_07067_/A1,323103,159557,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07067_,_01339_,2.0710973214210782e-10,1.0000000150474662e+30,2.009474586728288e-09,1.7322984158241184e-09,2.4259999814834872e-15
_07067_/A2,323592,159320,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07067_,_01843_,9.776462278621167e-11,1.0000000150474662e+30,1.3532126530435562e-09,1.895014811736928e-09,2.42400013669502e-15
_07067_/B1,322215,159480,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07067_,_01345_,2.817684974232293e-10,1.0000000150474662e+30,1.468489219114133e-09,1.79511394637899e-09,2.4770000469959055e-15
_07067_/Y,322521,159278,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_07067_,_06174_,2.65147209743688e-10,1.0000000150474662e+30,2.1886465972897895e-09,2.1592125865055323e-09,-1
_07070_/A0,215842,232505,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07070_,dp.rf.rf\[28\]\[22\],1.1495974311381829e-10,-5.447438056194187e-09,1.0485380341762607e-09,1.0163268004959036e-09,1.5740000330264877e-15
_07070_/A1,215142,232505,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07070_,dp.rf.rf\[29\]\[22\],1.4705187068031478e-10,-5.480584874817396e-09,1.0717294829376556e-09,1.0293124130811293e-09,1.4800000223093497e-15
_07070_/A2,220235,232565,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07070_,dp.rf.rf\[30\]\[22\],1.0764984736955086e-10,-5.433786309794186e-09,1.0331009381303602e-09,1.003252148024103e-09,1.5099999175978472e-15
_07070_/A3,219742,232565,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07070_,dp.rf.rf\[31\]\[22\],1.0921057114199328e-10,-5.43173062084179e-09,1.0441966180607665e-09,1.01379782346811e-09,1.5180000379055457e-15
_07070_/S0,218235,232695,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07070_,net219,5.760739663074332e-10,1.0000000150474662e+30,1.3607643900570565e-09,9.79856640270782e-10,4.089000307376826e-15
_07070_/S1,221020,232535,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07070_,net224,4.5895309774834914e-10,1.0000000150474662e+30,1.0828822283315276e-09,8.4676543554707e-10,2.7439998668052747e-15
_07070_/X,224265,232560,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07070_,_01846_,7.701887044797573e-11,-5.480584430728186e-09,1.7225725290614946e-09,1.9969279563269993e-09,-1
_07071_/A,224207,243280,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07071_,net16,4.010905774176621e-10,1.0000000150474662e+30,3.3971717106062727e-10,2.4812110699379275e-10,2.374999915971069e-15
_07071_/B,223362,243270,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07071_,_01846_,7.701887044797573e-11,-5.480584430728186e-09,1.7227383963813736e-09,1.997085385951891e-09,2.4280000380301914e-15
_07071_/Y,223877,243323,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_07071_,_01847_,6.868439150764516e-11,-5.480584430728186e-09,2.07941264207534e-09,1.778264091534254e-09,-1
_07072_/A0,212622,259705,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07072_,dp.rf.rf\[20\]\[22\],1.057292725592518e-10,-5.439980910182385e-09,1.026379536916977e-09,9.972122017032348e-10,1.5740000330264877e-15
_07072_/A1,211922,259705,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07072_,dp.rf.rf\[21\]\[22\],1.2074578836784866e-10,-5.479178000200591e-09,1.0536208572275996e-09,1.0195941868573755e-09,1.4800000223093497e-15
_07072_/A2,217015,259765,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07072_,dp.rf.rf\[22\]\[22\],8.532426154506112e-11,-5.444038109203575e-09,1.0270779782217687e-09,1.0041202314070574e-09,1.5099999175978472e-15
_07072_/A3,216522,259765,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07072_,dp.rf.rf\[23\]\[22\],1.0893325130822973e-10,-5.4471080979112685e-09,1.0454709320484312e-09,1.0155708496384364e-09,1.5180000379055457e-15
_07072_/S0,215015,259895,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07072_,net219,5.785773526945093e-10,1.0000000150474662e+30,1.3644845253679705e-09,9.832907821305525e-10,4.089000307376826e-15
_07072_/S1,217800,259735,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07072_,net224,4.616895477038696e-10,1.0000000150474662e+30,1.0855045751156922e-09,8.491741754212967e-10,2.7439998668052747e-15
_07072_/X,221045,259760,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07072_,_01848_,7.285355652086878e-11,-5.479178000200591e-09,1.7222583359455257e-09,1.996078413668556e-09,-1
_07073_/A,221907,251760,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07073_,_01317_,3.290704653213794e-10,1.0000000150474662e+30,5.525492285940459e-10,6.85572765224407e-10,2.374999915971069e-15
_07073_/B,221062,251770,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07073_,_01848_,7.285355652086878e-11,-5.479178000200591e-09,1.7223957815559743e-09,1.9962078656732274e-09,2.4280000380301914e-15
_07073_/Y,221577,251716,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_07073_,_01849_,1.0179058984594036e-10,-5.479178000200591e-09,2.0830539515515056e-09,1.7813066577332393e-09,-1
_07074_/A,224207,246320,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07074_,_01847_,6.868441926322078e-11,-5.480584430728186e-09,2.0794965749360017e-09,1.7783443606589344e-09,2.374999915971069e-15
_07074_/B,223362,246330,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07074_,_01849_,1.0179061760151598e-10,-5.479177556111381e-09,2.083171413147511e-09,1.781416791857282e-09,2.4280000380301914e-15
_07074_/Y,223877,246276,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_07074_,_01850_,1.6400500402191653e-10,-5.480584430728186e-09,1.9467445433463126e-09,2.2140236310974615e-09,-1
_07075_/A0,224582,240775,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07075_,dp.rf.rf\[24\]\[22\],9.592319299978058e-11,-5.373889777615659e-09,1.0347375178909601e-09,1.0086378399165596e-09,1.5740000330264877e-15
_07075_/A1,223882,240775,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07075_,dp.rf.rf\[25\]\[22\],1.0790605908805873e-10,-5.395294877530432e-09,1.0432319452746697e-09,1.01364228122236e-09,1.4800000223093497e-15
_07075_/A2,228975,240715,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07075_,dp.rf.rf\[26\]\[22\],1.4094611588966188e-10,-5.389125146137985e-09,1.0569645159108632e-09,1.0150338347614252e-09,1.5099999175978472e-15
_07075_/A3,228482,240715,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07075_,dp.rf.rf\[27\]\[22\],1.2573214691613543e-10,-5.380627499107504e-09,1.0576366449299712e-09,1.021846607329735e-09,1.5180000379055457e-15
_07075_/S0,226975,240585,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07075_,net219,5.77222269981803e-10,1.0000000150474662e+30,1.3624852357452255e-09,9.814524748463782e-10,4.089000307376826e-15
_07075_/S1,229760,240745,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07075_,net224,4.600258785014688e-10,1.0000000150474662e+30,1.0839127373429847e-09,8.477140100993097e-10,2.7439998668052747e-15
_07075_/X,233005,240720,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07075_,_01851_,7.034893501067785e-11,-5.395294877530432e-09,1.7171714050689957e-09,1.990835940546276e-09,-1
_07076_/A,235247,246320,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07076_,net16,4.011628806921408e-10,1.0000000150474662e+30,3.3983474367893507e-10,2.4822779942645923e-10,2.374999915971069e-15
_07076_/B,234402,246330,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07076_,_01851_,7.034893501067785e-11,-5.395294433441222e-09,1.7172882005311862e-09,1.990945408536504e-09,2.4280000380301914e-15
_07076_/Y,234917,246276,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_07076_,_01852_,7.129944551431677e-11,-5.395294433441222e-09,2.0737458417130483e-09,1.7731489609928985e-09,-1
_07077_/A0,224582,257095,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07077_,dp.rf.rf\[16\]\[22\],8.76886827039236e-11,-5.371915356988666e-09,1.0129532768132776e-09,9.89245796390037e-10,1.5740000330264877e-15
_07077_/A1,223882,257095,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07077_,dp.rf.rf\[17\]\[22\],9.553034752141087e-11,-5.391382895680863e-09,1.0188958565748862e-09,9.933054379018813e-10,1.4800000223093497e-15
_07077_/A2,228975,257035,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07077_,dp.rf.rf\[18\]\[22\],1.0259278843127717e-10,-5.382045920043765e-09,1.0240640557768188e-09,9.959238989054597e-10,1.5099999175978472e-15
_07077_/A3,228482,257035,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07077_,dp.rf.rf\[19\]\[22\],1.1570567420848832e-10,-5.392792878922137e-09,1.0494176638786712e-09,1.0170481123950026e-09,1.5180000379055457e-15
_07077_/S0,226975,256905,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07077_,net219,5.780788070453013e-10,1.0000000150474662e+30,1.36375277737244e-09,9.826189861783519e-10,4.089000307376826e-15
_07077_/S1,229760,257065,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07077_,net224,4.6092402117281495e-10,1.0000000150474662e+30,1.0847730491647667e-09,8.48488945770498e-10,2.7439998668052747e-15
_07077_/X,233005,257040,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07077_,_01853_,7.07400804600411e-11,-5.392792878922137e-09,1.7190581180770437e-09,1.9928159122883926e-09,-1
_07078_/A,233407,251760,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07078_,_01317_,3.292650596620206e-10,1.0000000150474662e+30,5.527559521212311e-10,6.857749368371913e-10,2.374999915971069e-15
_07078_/B,232562,251770,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07078_,_01853_,7.07400804600411e-11,-5.392792878922137e-09,1.7191793544313327e-09,1.9929295991261142e-09,2.4280000380301914e-15
_07078_/Y,233077,251716,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_07078_,_01854_,1.0331242111805139e-10,-5.392792878922137e-09,2.080727590225706e-09,1.7788798212237111e-09,-1
_07079_/A,233407,243280,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07079_,_01852_,7.129947326989239e-11,-5.395294877530432e-09,2.0738408768039562e-09,1.7732402213255227e-09,2.374999915971069e-15
_07079_/B,232562,243270,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07079_,_01854_,1.0331245581252091e-10,-5.392792878922137e-09,2.080861705167081e-09,1.7790057205147036e-09,2.4280000380301914e-15
_07079_/Y,233077,243323,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_07079_,_01855_,1.4450032836954563e-10,-5.395294433441222e-09,1.931167448177007e-09,2.2007935474022133e-09,-1
_07080_/A0,235162,316935,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07080_,dp.rf.rf\[8\]\[22\],1.1602701438517826e-10,-5.547848402898126e-09,1.0486356227801252e-09,1.0160465802044882e-09,1.5740000330264877e-15
_07080_/A1,234462,316935,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07080_,dp.rf.rf\[9\]\[22\],1.2791545600521204e-10,-5.569559480278485e-09,1.057185783359671e-09,1.021033813053407e-09,1.4800000223093497e-15
_07080_/A2,239555,316875,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07080_,dp.rf.rf\[10\]\[22\],1.3328013692692764e-10,-5.599379182541497e-09,1.1038585601141904e-09,1.0644898296163774e-09,1.5099999175978472e-15
_07080_/A3,239062,316875,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07080_,dp.rf.rf\[11\]\[22\],9.422364971589658e-11,-5.566278549196113e-09,1.076339795069714e-09,1.0511241876898225e-09,1.5180000379055457e-15
_07080_/S0,237555,316745,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07080_,net218,6.723610557202164e-10,1.0000000150474662e+30,1.0589138454975e-09,8.400039552824978e-10,4.089000307376826e-15
_07080_/S1,240340,316905,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07080_,net223,5.781585210584694e-10,1.0000000150474662e+30,8.299723130988923e-10,6.575125999219722e-10,2.7439998668052747e-15
_07080_/X,243585,316880,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07080_,_01856_,1.159952828233557e-10,-5.599379182541497e-09,1.4806824655266837e-09,1.7435815014010814e-09,-1
_07081_/A0,217222,335865,0,-1,0,0,0,0.0,1.4999999020659516e-09,1,_07081_,dp.rf.rf\[0\]\[22\],7.499700860336134e-11,-5.559694038481666e-09,1.0612988265989998e-09,1.042434361053779e-09,1.5740000330264877e-15
_07081_/A1,216522,335865,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07081_,dp.rf.rf\[1\]\[22\],9.86495954369282e-11,-5.587458495881492e-09,1.0791139093413449e-09,1.0520990745277459e-09,1.4800000223093497e-15
_07081_/A2,221615,335925,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07081_,dp.rf.rf\[2\]\[22\],9.455396188240428e-11,-5.5650928310058134e-09,1.0696258323505958e-09,1.04420083690826e-09,1.5099999175978472e-15
_07081_/A3,221122,335925,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07081_,dp.rf.rf\[3\]\[22\],1.1383920195395802e-10,-5.572374561779725e-09,1.0929044336194238e-09,1.0611278522532075e-09,1.5180000379055457e-15
_07081_/S0,219615,336055,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07081_,net218,6.713271605285343e-10,1.0000000150474662e+30,1.0579489506667983e-09,8.390954042702958e-10,4.089000307376826e-15
_07081_/S1,222400,335895,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07081_,net223,5.818792114808957e-10,1.0000000150474662e+30,8.342925794657674e-10,6.617520975638058e-10,2.7439998668052747e-15
_07081_/X,225645,335920,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07081_,_01857_,1.1069445360334385e-10,-5.587458495881492e-09,1.4730405784035838e-09,1.735467103358701e-09,-1
_07082_/A0,222895,313975,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07082_,_01856_,1.159952828233557e-10,-5.599379182541497e-09,1.4810568327305873e-09,1.7439302224531161e-09,4.567000057753741e-15
_07082_/A1,224352,314105,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07082_,_01857_,1.1069445360334385e-10,-5.587458051792282e-09,1.4734196085441909e-09,1.7358187109905998e-09,4.435000137319525e-15
_07082_/S,220522,313810,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07082_,_01317_,2.9464039541515774e-10,1.0000000150474662e+30,4.932788622014073e-10,6.273617181307145e-10,6.715999724936101e-15
_07082_/Y,224240,314266,0,-1,0,0,1,1.0804200009694245e-13,1.4709000684121065e-09,0,_07082_,_01858_,2.2401919208547838e-10,-5.599379182541497e-09,1.9718109367516945e-09,1.5830873278943614e-09,-1
_07083_/A0,224122,319545,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07083_,dp.rf.rf\[12\]\[22\],9.1426623216595e-11,-5.5774407314856944e-09,1.0741341149866912e-09,1.0495909696928152e-09,1.5740000330264877e-15
_07083_/A1,223422,319545,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07083_,dp.rf.rf\[13\]\[22\],9.136422868261107e-11,-5.591584084640999e-09,1.0739565903250536e-09,1.0495433411250588e-09,1.4800000223093497e-15
_07083_/A2,228515,319605,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07083_,dp.rf.rf\[14\]\[22\],1.0257140276026533e-10,-5.583824957966499e-09,1.0820895290919452e-09,1.0537621886186344e-09,1.5099999175978472e-15
_07083_/A3,228022,319605,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07083_,dp.rf.rf\[15\]\[22\],9.684281848665321e-11,-5.5671067755724835e-09,1.077880118494079e-09,1.0511559400683268e-09,1.5180000379055457e-15
_07083_/S0,226515,319735,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07083_,net218,6.722285506022274e-10,1.0000000150474662e+30,1.0587902776748592e-09,8.398916007124058e-10,4.089000307376826e-15
_07083_/S1,229300,319575,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07083_,net223,5.781248257896721e-10,1.0000000150474662e+30,8.299328446703669e-10,6.574735200715054e-10,2.7439998668052747e-15
_07083_/X,232545,319600,0,-1,0,0,1,1.611430037800829e-13,1.5063559288819306e-09,0,_07083_,_01859_,1.0158684310423993e-10,-5.591583640551789e-09,1.4643760648525017e-09,1.7266313934172217e-09,-1
_07084_/A0,209862,330425,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07084_,dp.rf.rf\[4\]\[22\],1.0026282581954149e-10,-5.578389306037934e-09,1.073936273243703e-09,1.0462630761765013e-09,1.5740000330264877e-15
_07084_/A1,209162,330425,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07084_,dp.rf.rf\[5\]\[22\],1.1205124328395044e-10,-5.608792097433479e-09,1.0915567338898313e-09,1.0601528543929817e-09,1.4800000223093497e-15
_07084_/A2,214255,330485,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07084_,dp.rf.rf\[6\]\[22\],8.686774216615234e-11,-5.579943618272409e-09,1.0729505062201383e-09,1.0495136981703013e-09,1.5099999175978472e-15
_07084_/A3,213762,330485,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07084_,dp.rf.rf\[7\]\[22\],8.867889755848068e-11,-5.56844970134307e-09,1.0743947953528732e-09,1.0505145642270008e-09,1.5180000379055457e-15
_07084_/S0,212255,330615,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07084_,net218,6.694175214150277e-10,1.0000000150474662e+30,1.0561616026194542e-09,8.375106164137947e-10,4.089000307376826e-15
_07084_/S1,215040,330455,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_07084_,net223,5.801573665920046e-10,1.0000000150474662e+30,8.32302060604917e-10,6.597828394738769e-10,2.7439998668052747e-15
