pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_5771_/Y,41272,44955,0,-1,0,0,1,2.3040000896729085e-14,3.199999987213431e-10,0,_5771_,net6364,1.0394705061977927e-11,-1.9236824633228622e-10,2.2544603683893882e-10,2.2746231287396057e-10,-1
_5772_/A1,78489,49833,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5772_,net13619,1.2486376516074316e-11,-1.639793578700477e-10,4.068926584555044e-10,3.95762395077881e-10,6.183570272643335e-16
_5772_/A2,78597,49833,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5772_,net22303,1.9652652769042156e-11,-1.9231322090362823e-10,4.2575865055738404e-10,4.324628155583099e-10,6.484900126046684e-16
_5772_/B,78661,49830,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5772_,net13621,1.3320300591701528e-11,-2.0126275646070724e-10,4.443960477384934e-10,4.364369421416825e-10,6.363210078888211e-16
_5772_/Y,78784,49815,0,-1,0,0,1,9.216000358691634e-14,3.199999987213431e-10,0,_5772_,net6789,1.5960356300470657e-11,-2.0126275646070724e-10,4.656475482978095e-10,4.5536271975343823e-10,-1
_5773_/A1,36483,47655,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5773_,net24949,7.327539616741596e-12,-2.2889096173983603e-10,4.823256793962116e-10,4.909552764331693e-10,1.1976398952762341e-15
_5773_/A2,36521,47675,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5773_,net24982,9.425325103729065e-12,-1.9767892878164162e-10,4.678066822805249e-10,4.5844594787070037e-10,1.335190104976452e-15
_5773_/B1,36308,47637,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5773_,net24981,1.616784831015572e-11,-2.011438793303455e-10,4.51140236279457e-10,4.597916491988485e-10,1.1043900381130082e-15
_5773_/B2,36270,47661,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5773_,net24948,1.518733055982935e-11,-2.175124524939065e-10,4.850017609747681e-10,4.75726347204386e-10,1.2492599889060425e-15
_5773_/Y,36528,47673,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_5773_,net25018,1.6664716481762376e-11,-2.2889096173983603e-10,4.996016378377988e-10,4.942112274974875e-10,-1
_5774_/A1,38103,49005,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5774_,net25126,1.2927236538173847e-11,-1.6320431117655687e-10,5.213919296309655e-10,5.215228249255688e-10,1.1976398952762341e-15
_5774_/A2,38141,48984,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5774_,net14336,9.354901402136573e-12,-2.1708973507728047e-10,5.727177065928402e-10,5.758546972600698e-10,1.335190104976452e-15
_5774_/B1,37928,49023,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5774_,net14334,1.4580879906245237e-11,-2.1156931762078557e-10,5.697050609043686e-10,5.68130986700055e-10,1.1043900381130082e-15
_5774_/B2,37890,48998,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5774_,net12196,1.629568875671783e-11,-1.7330284429739606e-10,5.322044471789411e-10,5.285189508263954e-10,1.2492599889060425e-15
_5774_/Y,38148,48987,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_5774_,net15747,2.1848734627072375e-11,-2.1708973507728047e-10,5.877170972112822e-10,5.835366634343586e-10,-1
_5775_/A1,54675,41193,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5775_,net510,8.596724027087888e-12,-1.8005874569126945e-10,3.443711982242803e-10,3.46669748463313e-10,5.354010026904115e-16
_5775_/A2,54580,41175,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5775_,net9783,1.5042611253845983e-11,-1.8744952812177473e-10,3.501155199092665e-10,3.5228719941216013e-10,5.697960460630932e-16
_5775_/B,54729,41193,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5775_,net6841,1.7678138466981075e-11,-1.6100858146739228e-10,3.2969799113047316e-10,3.295634320998886e-10,5.170210230097036e-16
_5775_/C,54783,41193,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5775_,net17241,2.1099021835224718e-11,-1.8582120564492044e-10,3.4891764477684717e-10,3.550811866759318e-10,5.207049810555494e-16
_5775_/Y,54764,41193,0,-1,0,0,1,2.3040000896729085e-14,3.199999987213431e-10,0,_5775_,net9784,3.2001321731423005e-11,-1.8744954199956254e-10,3.7284200726794836e-10,3.6652111901069873e-10,-1
_5776_/A1,72414,41409,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5776_,net23110,2.7554054524148164e-11,-1.9573778708981138e-10,5.735143471241599e-10,5.784504542027946e-10,1.2392100488659887e-15
_5776_/A2,72413,41444,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5776_,net23078,1.303553098797039e-11,-1.960567819203618e-10,5.798342361806874e-10,5.818581172434278e-10,1.0789199691473082e-15
_5776_/B,72414,41476,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5776_,net23077,1.6075477754506906e-11,-1.980875463658549e-10,5.831418681268019e-10,5.817482606751412e-10,1.378890017032959e-15
_5776_/Y,72414,41464,0,-1,0,0,1,4.608000179345817e-14,3.199999987213431e-10,0,_5776_,net23111,2.4092901285133195e-11,-1.980875463658549e-10,5.967797367389949e-10,5.970524075138428e-10,-1
_5777_/A,61813,51705,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5777_,net21027,2.0013482190939236e-11,-1.686290829194803e-10,4.768253014653112e-10,4.866660963109837e-10,4.855009682786806e-16
_5777_/Y,61900,51705,0,-1,0,0,1,2.3040000896729085e-14,3.199999987213431e-10,0,_5777_,net6408,1.0795804354646332e-11,-1.6862911067505593e-10,4.959975763441093e-10,4.852892532269948e-10,-1
_5778_/A,71425,48735,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5778_,net6789,1.6076216746707672e-11,-2.0126278421628285e-10,4.664020836209204e-10,4.5611520116395354e-10,2.5933002117527627e-15
_5778_/Y,71620,48735,0,-1,0,0,1,1.8432000717383268e-13,3.199999987213431e-10,0,_5778_,net13622,1.1646532696585332e-11,-2.0126281197185847e-10,4.6469325609699297e-10,4.741467773961006e-10,-1
_5779_/A,61543,51975,0,-1,0,0,0,0.0,3.199999987213431e-10,0,_5779_,net20997,1.7636623064753998e-11,-1.950258565752705e-10,5.079537901409026e-10,5.054043850094558e-10,1.3204499317492143e-15
