src,tar,src_type,tar_type
net13798,_10240_,net,cell
_10240_,net5370,cell,net
net895,_10241_,net,cell
net12088,_10241_,net,cell
net11925,_10241_,net,cell
net26287,_10241_,net,cell
_10241_,net16565,cell,net
net19833,_10242_,net,cell
_10242_,net29784,cell,net
net30517,_10243_,net,cell
net3927,_10243_,net,cell
net30512,_10243_,net,cell
net4026,_10243_,net,cell
_10243_,net19506,cell,net
net4050,_10244_,net,cell
net30641,_10244_,net,cell
net14951,_10244_,net,cell
net30655,_10244_,net,cell
_10244_,net19507,cell,net
net1741,_10245_,net,cell
net1758,_10245_,net,cell
_10245_,net14117,cell,net
net15019,_10246_,net,cell
net30157,_10246_,net,cell
_10246_,net14114,cell,net
net30157,_10247_,net,cell
net15019,_10247_,net,cell
_10247_,net14115,cell,net
net27611,_10248_,net,cell
net14050,_10248_,net,cell
net27820,_10248_,net,cell
_10248_,net14175,cell,net
net244,_10249_,net,cell
net28457,_10249_,net,cell
net28498,_10249_,net,cell
net150,_10249_,net,cell
_10249_,net14312,cell,net
net3851,_1024_,net,cell
_1024_,net1170,cell,net
net13758,_10250_,net,cell
_10250_,net14172,cell,net
net13596,_10251_,net,cell
net619,_10251_,net,cell
_10251_,net19397,cell,net
net2436,_10252_,net,cell
net14195,_10252_,net,cell
net2806,_10252_,net,cell
net3201,_10252_,net,cell
_10252_,net14198,cell,net
net13,_10253_,net,cell
net1315,_10253_,net,cell
net22734,_10253_,net,cell
net1823,_10253_,net,cell
_10253_,net14843,cell,net
net3030,_10254_,net,cell
net14289,_10254_,net,cell
net19628,_10254_,net,cell
_10254_,net14298,cell,net
net13596,_10255_,net,cell
net10815,_10255_,net,cell
_10255_,net4368,cell,net
net4668,_10256_,net,cell
net14261,_10256_,net,cell
_10256_,net19404,cell,net
net7157,_10257_,net,cell
net3839,_10257_,net,cell
net14192,_10257_,net,cell
_10257_,net14193,cell,net
net41,_10258_,net,cell
net11193,_10258_,net,cell
net11585,_10258_,net,cell
_10258_,net14197,cell,net
net11166,_10259_,net,cell
net11167,_10259_,net,cell
_10259_,net14196,cell,net
net1365,_1025_,net,cell
_1025_,net1171,cell,net
net3172,_10260_,net,cell
net2345,_10260_,net,cell
_10260_,net14200,cell,net
net14261,_10261_,net,cell
net14259,_10261_,net,cell
_10261_,net4642,cell,net
net1732,_10262_,net,cell
net251,_10262_,net,cell
_10262_,net19515,cell,net
net19495,_10263_,net,cell
net19496,_10263_,net,cell
net19499,_10263_,net,cell
_10263_,net5218,cell,net
net1844,_10264_,net,cell
net1893,_10264_,net,cell
net1299,_10264_,net,cell
_10264_,net19499,cell,net
net1844,_10265_,net,cell
net1893,_10265_,net,cell
net1299,_10265_,net,cell
_10265_,net4465,cell,net
net26768,_10266_,net,cell
net10447,_10266_,net,cell
_10266_,net19496,cell,net
net30276,_10267_,net,cell
net14928,_10267_,net,cell
_10267_,net14611,cell,net
net30780,_10268_,net,cell
net29750,_10268_,net,cell
_10268_,net14552,cell,net
net3051,_10269_,net,cell
net2366,_10269_,net,cell
_10269_,net19497,cell,net
net3851,_1026_,net,cell
_1026_,net1172,cell,net
net14928,_10270_,net,cell
_10270_,net14612,cell,net
net13812,_10271_,net,cell
net14952,_10271_,net,cell
net14020,_10271_,net,cell
_10271_,net14884,cell,net
net1217,_10272_,net,cell
net30552,_10272_,net,cell
net30750,_10272_,net,cell
_10272_,net19492,cell,net
net14910,_10273_,net,cell
net1459,_10273_,net,cell
net1746,_10273_,net,cell
_10273_,net14911,cell,net
net14909,_10274_,net,cell
net30386,_10274_,net,cell
net13612,_10274_,net,cell
_10274_,net14910,cell,net
net14909,_10275_,net,cell
net4892,_10275_,net,cell
net13612,_10275_,net,cell
_10275_,net4884,cell,net
net14904,_10276_,net,cell
net14905,_10276_,net,cell
net21759,_10276_,net,cell
net14906,_10276_,net,cell
_10276_,net14908,cell,net
net14904,_10277_,net,cell
net14905,_10277_,net,cell
net21759,_10277_,net,cell
net14906,_10277_,net,cell
_10277_,net4838,cell,net
net1459,_10278_,net,cell
net30325,_10278_,net,cell
_10278_,net14912,cell,net
net14904,_10279_,net,cell
net1630,_10279_,net,cell
net30333,_10279_,net,cell
_10279_,net14914,cell,net
net3851,_1027_,net,cell
_1027_,net1173,cell,net
net21759,_10280_,net,cell
_10280_,net14909,cell,net
net14277,_10281_,net,cell
net14278,_10281_,net,cell
_10281_,net14906,cell,net
net14281,_10282_,net,cell
