pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_22019_/A1,48943,319162,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22019_,_01152_,2.573747603928922e-10,-4.048243074095126e-09,3.8172478511455665e-09,4.206533787964872e-09,2.4259999814834872e-15
_22019_/A2,49432,319400,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22019_,_01469_,1.1265469113119764e-10,-4.509311146705386e-09,4.792083174720574e-09,4.70472016900203e-09,2.42400013669502e-15
_22019_/B1,48055,319240,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22019_,_01351_,1.85771051319783e-10,-4.661277586137658e-09,4.845146506227138e-09,4.888256910362543e-09,2.4770000469959055e-15
_22019_/Y,48361,319442,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_22019_,_01591_,1.2159946660705856e-10,-4.661277586137658e-09,5.0306092624907706e-09,4.910641226985035e-09,-1
_22020_/A1,75723,317215,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22020_,_12469_,2.4482291194338757e-10,-4.2707930525409665e-09,3.730905806520468e-09,4.332255887362635e-09,2.440999876188177e-15
_22020_/A2,76252,317065,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22020_,_01359_,2.692834843998071e-10,-4.128475339371107e-09,4.0263561373876655e-09,4.235021222598334e-09,2.4959998430357667e-15
_22020_/B1,75111,317215,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22020_,_01503_,2.2309580571810983e-10,-4.770608796889064e-09,4.920226448490439e-09,4.7857224849678914e-09,2.5020000126758793e-15
_22020_/B2,74432,317065,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22020_,net429,1.3711626278833933e-10,-4.154094401798147e-09,4.328145397636263e-09,3.937786985375169e-09,2.537999971725371e-15
_22020_/C1,73865,317060,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22020_,_01256_,1.9297993758549126e-10,-4.225244154554275e-09,3.78483600016466e-09,4.330822811482449e-09,2.4629998629272128e-15
_22020_/X,77066,317138,0,-1,0,0,1,1.5839600139323784e-13,1.4995908959036797e-09,0,_22020_,_01592_,9.146321894304421e-11,-4.770609240978274e-09,5.134967118181066e-09,5.1429487335497015e-09,-1
_22021_/A,77467,248720,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22021_,_12467_,2.6846525003065835e-10,-4.940849507306666e-09,4.5732937437037435e-09,4.665767772138452e-09,2.374999915971069e-15
_22021_/B,76622,248710,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22021_,_01151_,8.4806117683911e-10,-3.789316416202837e-09,3.633687573056932e-09,3.283154859090587e-09,2.4280000380301914e-15
_22021_/Y,77137,248763,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_22021_,_01593_,9.183941801493845e-11,-4.940849507306666e-09,4.752870097490813e-09,4.6573740419830756e-09,-1
_22022_/A1,77923,252037,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22022_,_01500_,1.582474429273617e-10,-5.055206031556736e-09,4.849906254378311e-09,4.232772798928863e-09,2.4259999814834872e-15
_22022_/A2,78412,251800,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22022_,_01593_,9.183941801493845e-11,-4.940849507306666e-09,4.752960691689623e-09,4.657457974843737e-09,2.42400013669502e-15
_22022_/B1,77035,251960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22022_,_01185_,7.94184662478159e-10,-3.276582116740201e-09,3.0294606823133563e-09,2.6966924249194335e-09,2.4770000469959055e-15
_22022_/Y,77341,251758,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_22022_,_01594_,2.6288551890907286e-10,-5.055206031556736e-09,4.938850217683921e-09,4.97646768238269e-09,-1
_22023_/A,92680,257240,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22023_,_12472_,2.678822719204277e-10,-4.81054795997693e-09,4.507097806083493e-09,4.6852419721687966e-09,2.349999950291095e-15
_22023_/B,92132,257355,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22023_,_01152_,2.6498567229360503e-10,-4.4248942288049875e-09,3.831558181843775e-09,4.220209959271415e-09,2.4800000259368434e-15
_22023_/C,91300,257365,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22023_,_01185_,7.941530766331084e-10,-3.1917770648703936e-09,3.028582273856273e-09,2.6958741905502848e-09,2.4629998629272128e-15
_22023_/Y,92197,257085,0,-1,0,0,1,1.4649399586192519e-13,1.495808921170294e-09,0,_22023_,_01595_,1.3616160976503977e-10,-4.81054795997693e-09,4.8251442841262815e-09,4.675024367628566e-09,-1
_22024_/A1,97937,254167,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22024_,_01297_,2.1686358264716432e-10,-4.996548064184481e-09,4.978619294604414e-09,4.985849955119193e-09,9.108999938069271e-15
_22024_/A2,95957,254170,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22024_,_01296_,2.6477917081102476e-10,-4.765769112680118e-09,4.136177178537537e-09,4.718974988549007e-09,9.053000048827448e-15
_22024_/B1,93875,254170,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22024_,_01335_,1.3172572754793777e-10,-4.809508347136671e-09,4.820504884150978e-09,4.724523883226084e-09,8.814999884274987e-15
_22024_/C1,91985,254170,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22024_,_01595_,1.3616176242070566e-10,-4.81054795997693e-09,4.825433830291104e-09,4.675298370671044e-09,8.612999467013781e-15
_22024_/D1,90390,254170,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22024_,net428,1.5730144964365422e-10,-3.863670272608033e-09,3.889218724850707e-09,3.567638406920537e-09,8.488000273888623e-15
_22024_/Y,92430,254761,0,-1,0,0,1,2.1515899955790174e-13,1.499355972711669e-09,0,_22024_,_01596_,2.005295790530326e-10,-4.996548064184481e-09,5.21640641792942e-09,5.142457570883607e-09,-1
_22025_/A1,74530,259585,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22025_,net428,1.5788607921063402e-10,-3.6794494118197463e-09,3.894734312837045e-09,3.572750539859726e-09,9.08499925950882e-15
_22025_/A2,76380,259585,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22025_,_01325_,4.041569023893743e-10,-4.800484898481727e-09,5.013175652379687e-09,4.564629119130359e-09,9.05700058543733e-15
_22025_/A3,78445,259585,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22025_,_01594_,2.6288551890907286e-10,-5.055206031556736e-09,4.939265885184341e-09,4.9768287269102984e-09,9.250999929478771e-15
