src,tar,src_type,tar_type,is_net,arc_delay
_14049_/A2,_14049_/X,pin,pin,0,4.646273921160571e-10
_14049_/B1,_14049_/X,pin,pin,0,3.0190244748595774e-10
_14049_/B2,_14049_/X,pin,pin,0,3.3125813203582766e-10
_14049_/C1,_14049_/X,pin,pin,0,2.611831861898395e-10
_14050_/A1,_14050_/Y,pin,pin,0,3.9920022842920844e-10
_14050_/A2,_14050_/Y,pin,pin,0,4.801614661431586e-10
_14050_/B1,_14050_/Y,pin,pin,0,2.9298635739749557e-10
_14050_/B2,_14050_/Y,pin,pin,0,3.7285299847589215e-10
_14050_/C1,_14050_/Y,pin,pin,0,3.285242078376882e-10
_14051_/A,_14051_/Y,pin,pin,0,2.1370961944544575e-10
_14051_/B,_14051_/Y,pin,pin,0,2.1389340298938464e-10
_14052_/A0,_14052_/Y,pin,pin,0,3.5053240865501323e-10
_14052_/A1,_14052_/Y,pin,pin,0,2.1809003214467992e-10
_14052_/S,_14052_/Y,pin,pin,0,3.2184629961129474e-10
_14053_/A,_14053_/Y,pin,pin,0,1.9028816022892414e-10
_14053_/B,_14053_/Y,pin,pin,0,1.8593590556115203e-10
_14054_/A1,_14054_/Y,pin,pin,0,3.6059155661405384e-10
_14054_/A2,_14054_/Y,pin,pin,0,4.0313907767597357e-10
_14054_/A3,_14054_/Y,pin,pin,0,2.897670714485656e-10
_14054_/B1,_14054_/Y,pin,pin,0,1.4826459504568845e-10
_14054_/C1,_14054_/Y,pin,pin,0,2.260269055254227e-10
_14055_/A1,_14055_/Y,pin,pin,0,4.318597146557579e-10
_14055_/A2,_14055_/Y,pin,pin,0,4.2293529789461104e-10
_14055_/B1,_14055_/Y,pin,pin,0,3.6431177519169466e-10
_14055_/B2,_14055_/Y,pin,pin,0,3.6483158161182416e-10
_14055_/C1,_14055_/Y,pin,pin,0,4.4160444745422467e-10
_14056_/A,_14056_/Y,pin,pin,0,2.336460469543056e-10
_14056_/B,_14056_/Y,pin,pin,0,2.3319529640630776e-10
_14056_/C,_14056_/Y,pin,pin,0,2.830291001565399e-10
_14057_/A1,_14057_/X,pin,pin,0,2.851202052234214e-10
_14057_/A2,_14057_/X,pin,pin,0,4.061523339871087e-10
_14057_/B1,_14057_/X,pin,pin,0,3.0407459883363686e-10
_14057_/C1,_14057_/X,pin,pin,0,2.379143548836282e-10
_14058_/A1,_14058_/Y,pin,pin,0,1.966446033785374e-10
_14058_/A2,_14058_/Y,pin,pin,0,2.510738283945102e-10
_14058_/B1,_14058_/Y,pin,pin,0,1.9417471797122943e-10
_14059_/A1,_14059_/Y,pin,pin,0,1.998567145111707e-10
_14059_/A2,_14059_/Y,pin,pin,0,2.220163636268424e-10
_14059_/B1,_14059_/Y,pin,pin,0,1.330937721144565e-10
_14060_/A1,_14060_/Y,pin,pin,0,2.2324003756679645e-10
_14060_/A2,_14060_/Y,pin,pin,0,2.1426779794886386e-10
_14060_/B1,_14060_/Y,pin,pin,0,2.8392649342734444e-10
_14061_/A1,_14061_/Y,pin,pin,0,3.3352648420859055e-10
_14061_/A2,_14061_/Y,pin,pin,0,3.583752739011459e-10
_14061_/A3,_14061_/Y,pin,pin,0,3.694139993903889e-10
_14061_/B1,_14061_/Y,pin,pin,0,3.342961185648363e-10
_14061_/C1,_14061_/Y,pin,pin,0,3.563092321190453e-10
_14062_/A0,_14062_/X,pin,pin,0,4.980442724900058e-10
_14062_/A1,_14062_/X,pin,pin,0,3.683775784413257e-10
_14062_/S,_14062_/X,pin,pin,0,4.839396106071092e-10
_14063_/A1,_14063_/Y,pin,pin,0,2.2473251037880004e-10
_14063_/A2,_14063_/Y,pin,pin,0,1.5900730732099078e-10
_14063_/B1,_14063_/Y,pin,pin,0,9.771729952978703e-11
_14064_/A,_14064_/Y,pin,pin,0,1.4998273456523492e-10
_14064_/B,_14064_/Y,pin,pin,0,1.244660485788529e-10
_14065_/A1,_14065_/Y,pin,pin,0,2.2124002629908546e-10
_14065_/A2,_14065_/Y,pin,pin,0,2.65704819257806e-10
_14065_/B1,_14065_/Y,pin,pin,0,2.150542244283571e-10
_14066_/A1,_14066_/Y,pin,pin,0,3.0603325429368056e-10
_14066_/A2,_14066_/Y,pin,pin,0,1.700716373287392e-10
_14066_/B1_N,_14066_/Y,pin,pin,0,1.905487850839549e-10
_14067_/A,_14067_/Y,pin,pin,0,8.565301939933434e-11
_14067_/B,_14067_/Y,pin,pin,0,1.760333684375226e-10
_14068_/A1,_14068_/Y,pin,pin,0,2.798963838479551e-10
_14068_/A2,_14068_/Y,pin,pin,0,1.6261240964876578e-10
_14068_/B1,_14068_/Y,pin,pin,0,9.102818498973875e-11
_14069_/A1,_14069_/Y,pin,pin,0,3.869430054148637e-10
_14069_/A2,_14069_/Y,pin,pin,0,4.686818155796857e-10
_14069_/B1,_14069_/Y,pin,pin,0,3.0241248394347053e-10
_14069_/B2,_14069_/Y,pin,pin,0,3.852830554595954e-10
_14069_/C1,_14069_/Y,pin,pin,0,3.4584382579971873e-10
_14070_/A,_14070_/Y,pin,pin,0,1.594999965437438e-10
_14070_/B,_14070_/Y,pin,pin,0,1.424839274344336e-10
_14071_/A0,_14071_/Y,pin,pin,0,3.451220698114099e-10
_14071_/A1,_14071_/Y,pin,pin,0,2.128465875772534e-10
_14071_/S,_14071_/Y,pin,pin,0,3.093535705378514e-10
_14072_/A,_14072_/Y,pin,pin,0,1.5670199859929568e-10
_14072_/B,_14072_/Y,pin,pin,0,1.6201541497284921e-10
_14073_/A1,_14073_/Y,pin,pin,0,3.403368420418218e-10
_14073_/A2,_14073_/Y,pin,pin,0,3.8724001782952655e-10
_14073_/A3,_14073_/Y,pin,pin,0,2.7489488463317e-10
_14073_/B1,_14073_/Y,pin,pin,0,1.31424954252779e-10
_14073_/C1,_14073_/Y,pin,pin,0,2.444731084239038e-10
_14074_/A1,_14074_/Y,pin,pin,0,2.8167751464636126e-10
_14074_/A2,_14074_/Y,pin,pin,0,3.6320374485754314e-10
_14074_/B1,_14074_/Y,pin,pin,0,3.215057942096422e-10
_14074_/B2,_14074_/Y,pin,pin,0,3.083386879154659e-10
_14074_/C1,_14074_/Y,pin,pin,0,3.80394299392961e-10
_14075_/A,_14075_/Y,pin,pin,0,2.1098185698509297e-10
_14075_/B,_14075_/Y,pin,pin,0,2.0863642757884548e-10
_14075_/C,_14075_/Y,pin,pin,0,2.564283785311261e-10
_14076_/A1,_14076_/X,pin,pin,0,2.783546448892338e-10
_14076_/A2,_14076_/X,pin,pin,0,4.040345835676362e-10
_14076_/B1,_14076_/X,pin,pin,0,2.877417470958932e-10
_14076_/C1,_14076_/X,pin,pin,0,2.335786009055596e-10
_14077_/A0,_14077_/Y,pin,pin,0,3.124898118045394e-10
_14077_/A1,_14077_/Y,pin,pin,0,1.9710549858942272e-10
_14077_/S,_14077_/Y,pin,pin,0,2.979303470596051e-10
_14078_/A,_14078_/Y,pin,pin,0,1.4849915741521613e-10
