pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
if_stage_i.instr_rdata_alu_id_o\[30\]$_DFFE_PN_/Q,392804,455470,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[30\]$_DFFE_PN_,id_stage_i.controller_i.instr_i\[30\],3.3560787482400656e-10,-1.1911135189279776e-08,2.6591242541229576e-09,2.554804812149314e-09,-1
if_stage_i.instr_rdata_alu_id_o\[30\]$_DFFE_PN_/CLK,385285,455540,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[30\]$_DFFE_PN_,clknet_leaf_21_clk,5.5136659127263954e-11,-1.1911135189279776e-08,2.9969775550142685e-09,2.6224000748698018e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_alu_id_o\[31\]$_DFFE_PN_/D,423860,425675,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_alu_id_o\[31\]$_DFFE_PN_,_01796_,1.1510525865787713e-10,-1.1197982985322597e-08,1.322173037721086e-08,1.3176336466358407e-08,1.5970000480388757e-15
if_stage_i.instr_rdata_alu_id_o\[31\]$_DFFE_PN_/Q,430064,425809,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[31\]$_DFFE_PN_,id_stage_i.controller_i.instr_i\[31\],2.9313002025688206e-10,-1.2095892287788956e-08,2.611651117589986e-09,2.5223827471165805e-09,-1
if_stage_i.instr_rdata_alu_id_o\[31\]$_DFFE_PN_/CLK,422545,425740,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[31\]$_DFFE_PN_,clknet_leaf_19_clk,6.241228367453999e-11,-1.2095892287788956e-08,2.9673385970596655e-09,2.6023945220998712e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_alu_id_o\[3\]$_DFFE_PN_/D,408220,436555,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_alu_id_o\[3\]$_DFFE_PN_,_01797_,1.1983899983469826e-10,-1.1201233718338699e-08,1.3199322523860246e-08,1.3181140623430565e-08,1.5970000480388757e-15
if_stage_i.instr_rdata_alu_id_o\[3\]$_DFFE_PN_/Q,414424,436689,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[3\]$_DFFE_PN_,id_stage_i.controller_i.instr_i\[3\],2.599853110574202e-10,-1.2397825877030755e-08,2.588806502501484e-09,2.5123430003048952e-09,-1
if_stage_i.instr_rdata_alu_id_o\[3\]$_DFFE_PN_/CLK,406905,436620,1,-1,1,0,0,0.0,1.4999999020659516e-09,0,if_stage_i.instr_rdata_alu_id_o\[3\]$_DFFE_PN_,clknet_leaf_19_clk,6.258185636376368e-11,-1.2397825877030755e-08,2.9689328773230272e-09,2.6039037592795466e-09,1.8479999448702033e-15
if_stage_i.instr_rdata_alu_id_o\[4\]$_DFFE_PN_/D,433520,425675,0,-1,0,1,0,0.0,1.4999999020659516e-09,1,if_stage_i.instr_rdata_alu_id_o\[4\]$_DFFE_PN_,_01798_,1.1885649409126842e-10,-1.118470294159124e-08,1.3188878433822993e-08,1.3169052515138446e-08,1.5970000480388757e-15
if_stage_i.instr_rdata_alu_id_o\[4\]$_DFFE_PN_/Q,439724,425809,0,-1,0,0,1,5.465800338375071e-13,1.5072409986771618e-09,0,if_stage_i.instr_rdata_alu_id_o\[4\]$_DFFE_PN_,id_stage_i.controller_i.instr_i\[4\],2.415412314604737e-10,-1.2061574850008583e-08,2.582506430925946e-09,2.512879460070394e-09,-1
