src,tar,src_type,tar_type
_072829_/X,_000070_,pin,net
_000071_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[0\]$_DFFE_PP_/D,net,pin
_072834_/Y,_000071_,pin,net
_000072_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[10\]$_DFFE_PP_/D,net,pin
_072853_/Y,_000072_,pin,net
_000073_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[11\]$_DFFE_PP_/D,net,pin
_072871_/Y,_000073_,pin,net
_000074_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[12\]$_DFFE_PP_/D,net,pin
_072881_/Y,_000074_,pin,net
_000075_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[13\]$_DFFE_PP_/D,net,pin
_072890_/Y,_000075_,pin,net
_000076_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[14\]$_DFFE_PP_/D,net,pin
_072897_/Y,_000076_,pin,net
_000077_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[15\]$_DFFE_PP_/D,net,pin
_072908_/Y,_000077_,pin,net
_000078_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[16\]$_DFFE_PP_/D,net,pin
_072917_/X,_000078_,pin,net
_000079_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[17\]$_DFFE_PP_/D,net,pin
_072929_/Y,_000079_,pin,net
_000080_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[18\]$_DFFE_PP_/D,net,pin
_072948_/Y,_000080_,pin,net
_000081_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[19\]$_DFFE_PP_/D,net,pin
_072959_/Y,_000081_,pin,net
_000082_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[1\]$_DFFE_PP_/D,net,pin
_072962_/Y,_000082_,pin,net
_000083_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[20\]$_DFFE_PP_/D,net,pin
_072975_/Y,_000083_,pin,net
_000084_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[21\]$_DFFE_PP_/D,net,pin
_072987_/Y,_000084_,pin,net
_000085_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[2\]$_DFFE_PP_/D,net,pin
_072992_/Y,_000085_,pin,net
_000086_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[3\]$_DFFE_PP_/D,net,pin
_072997_/Y,_000086_,pin,net
_000087_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[4\]$_DFFE_PP_/D,net,pin
_073003_/Y,_000087_,pin,net
_000088_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[5\]$_DFFE_PP_/D,net,pin
_073011_/Y,_000088_,pin,net
_000089_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[6\]$_DFFE_PP_/D,net,pin
_073019_/Y,_000089_,pin,net
_000090_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[7\]$_DFFE_PP_/D,net,pin
_073024_/X,_000090_,pin,net
_000091_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[8\]$_DFFE_PP_/D,net,pin
_073029_/Y,_000091_,pin,net
_000092_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_1.macu.result\[9\]$_DFFE_PP_/D,net,pin
_073038_/X,_000092_,pin,net
_000093_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.coef\[28\]$_DFFE_PP_/D,net,pin
_073045_/Y,_000093_,pin,net
_000094_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.coef\[29\]$_DFFE_PP_/D,net,pin
_073046_/X,_000094_,pin,net
_000095_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.coef\[30\]$_DFFE_PP_/D,net,pin
_073050_/X,_000095_,pin,net
_000096_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[0\]$_DFFE_PP_/D,net,pin
_073051_/X,_000096_,pin,net
_000097_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[10\]$_DFFE_PP_/D,net,pin
_073058_/X,_000097_,pin,net
_000098_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[11\]$_DFFE_PP_/D,net,pin
_073070_/Y,_000098_,pin,net
_000099_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[12\]$_DFFE_PP_/D,net,pin
_073074_/X,_000099_,pin,net
_000100_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[13\]$_DFFE_PP_/D,net,pin
_073082_/X,_000100_,pin,net
_000101_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[14\]$_DFFE_PP_/D,net,pin
_073086_/X,_000101_,pin,net
_000102_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[15\]$_DFFE_PP_/D,net,pin
_073091_/X,_000102_,pin,net
_000103_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[16\]$_DFFE_PP_/D,net,pin
_073097_/X,_000103_,pin,net
_000104_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[17\]$_DFFE_PP_/D,net,pin
_073103_/X,_000104_,pin,net
_000105_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[18\]$_DFFE_PP_/D,net,pin
_073125_/Y,_000105_,pin,net
_000106_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[1\]$_DFFE_PP_/D,net,pin
_073127_/Y,_000106_,pin,net
_000107_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[2\]$_DFFE_PP_/D,net,pin
_073128_/X,_000107_,pin,net
_000108_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[3\]$_DFFE_PP_/D,net,pin
_073129_/X,_000108_,pin,net
_000109_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[4\]$_DFFE_PP_/D,net,pin
_073130_/X,_000109_,pin,net
_000110_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[5\]$_DFFE_PP_/D,net,pin
_073132_/Y,_000110_,pin,net
_000111_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_2.macu.mult_res\[6\]$_DFFE_PP_/D,net,pin
_073135_/Y,_000111_,pin,net
