src,tar,src_type,tar_type
ANTENNA_108/DIODE,ANTENNA_108,pin,cell
ANTENNA_1080/DIODE,ANTENNA_1080,pin,cell
ANTENNA_1081/DIODE,ANTENNA_1081,pin,cell
ANTENNA_1082/DIODE,ANTENNA_1082,pin,cell
ANTENNA_1083/DIODE,ANTENNA_1083,pin,cell
ANTENNA_1084/DIODE,ANTENNA_1084,pin,cell
ANTENNA_1085/DIODE,ANTENNA_1085,pin,cell
ANTENNA_1086/DIODE,ANTENNA_1086,pin,cell
ANTENNA_1087/DIODE,ANTENNA_1087,pin,cell
ANTENNA_1088/DIODE,ANTENNA_1088,pin,cell
ANTENNA_1089/DIODE,ANTENNA_1089,pin,cell
ANTENNA_109/DIODE,ANTENNA_109,pin,cell
ANTENNA_1090/DIODE,ANTENNA_1090,pin,cell
ANTENNA_1091/DIODE,ANTENNA_1091,pin,cell
ANTENNA_1092/DIODE,ANTENNA_1092,pin,cell
ANTENNA_1093/DIODE,ANTENNA_1093,pin,cell
ANTENNA_1094/DIODE,ANTENNA_1094,pin,cell
ANTENNA_1095/DIODE,ANTENNA_1095,pin,cell
ANTENNA_1096/DIODE,ANTENNA_1096,pin,cell
ANTENNA_1097/DIODE,ANTENNA_1097,pin,cell
ANTENNA_1098/DIODE,ANTENNA_1098,pin,cell
ANTENNA_1099/DIODE,ANTENNA_1099,pin,cell
ANTENNA_11/DIODE,ANTENNA_11,pin,cell
ANTENNA_110/DIODE,ANTENNA_110,pin,cell
ANTENNA_1100/DIODE,ANTENNA_1100,pin,cell
ANTENNA_1101/DIODE,ANTENNA_1101,pin,cell
ANTENNA_1102/DIODE,ANTENNA_1102,pin,cell
ANTENNA_1103/DIODE,ANTENNA_1103,pin,cell
ANTENNA_1104/DIODE,ANTENNA_1104,pin,cell
ANTENNA_1105/DIODE,ANTENNA_1105,pin,cell
ANTENNA_1106/DIODE,ANTENNA_1106,pin,cell
ANTENNA_1107/DIODE,ANTENNA_1107,pin,cell
ANTENNA_1108/DIODE,ANTENNA_1108,pin,cell
ANTENNA_1109/DIODE,ANTENNA_1109,pin,cell
ANTENNA_111/DIODE,ANTENNA_111,pin,cell
ANTENNA_1110/DIODE,ANTENNA_1110,pin,cell
ANTENNA_1111/DIODE,ANTENNA_1111,pin,cell
ANTENNA_1112/DIODE,ANTENNA_1112,pin,cell
ANTENNA_1113/DIODE,ANTENNA_1113,pin,cell
ANTENNA_1114/DIODE,ANTENNA_1114,pin,cell
ANTENNA_1115/DIODE,ANTENNA_1115,pin,cell
ANTENNA_1116/DIODE,ANTENNA_1116,pin,cell
ANTENNA_1117/DIODE,ANTENNA_1117,pin,cell
ANTENNA_1118/DIODE,ANTENNA_1118,pin,cell
ANTENNA_1119/DIODE,ANTENNA_1119,pin,cell
ANTENNA_112/DIODE,ANTENNA_112,pin,cell
ANTENNA_1120/DIODE,ANTENNA_1120,pin,cell
ANTENNA_1121/DIODE,ANTENNA_1121,pin,cell
ANTENNA_1122/DIODE,ANTENNA_1122,pin,cell
ANTENNA_1123/DIODE,ANTENNA_1123,pin,cell
ANTENNA_1124/DIODE,ANTENNA_1124,pin,cell
ANTENNA_1125/DIODE,ANTENNA_1125,pin,cell
ANTENNA_1126/DIODE,ANTENNA_1126,pin,cell
ANTENNA_1127/DIODE,ANTENNA_1127,pin,cell
ANTENNA_1128/DIODE,ANTENNA_1128,pin,cell
ANTENNA_1129/DIODE,ANTENNA_1129,pin,cell
ANTENNA_113/DIODE,ANTENNA_113,pin,cell
ANTENNA_1130/DIODE,ANTENNA_1130,pin,cell
ANTENNA_1131/DIODE,ANTENNA_1131,pin,cell
ANTENNA_1132/DIODE,ANTENNA_1132,pin,cell
ANTENNA_1133/DIODE,ANTENNA_1133,pin,cell
ANTENNA_1134/DIODE,ANTENNA_1134,pin,cell
ANTENNA_1135/DIODE,ANTENNA_1135,pin,cell
ANTENNA_1136/DIODE,ANTENNA_1136,pin,cell
ANTENNA_1137/DIODE,ANTENNA_1137,pin,cell
ANTENNA_1138/DIODE,ANTENNA_1138,pin,cell
ANTENNA_1139/DIODE,ANTENNA_1139,pin,cell
ANTENNA_114/DIODE,ANTENNA_114,pin,cell
ANTENNA_1140/DIODE,ANTENNA_1140,pin,cell
ANTENNA_1141/DIODE,ANTENNA_1141,pin,cell
ANTENNA_1142/DIODE,ANTENNA_1142,pin,cell
ANTENNA_1143/DIODE,ANTENNA_1143,pin,cell
ANTENNA_1144/DIODE,ANTENNA_1144,pin,cell
ANTENNA_1145/DIODE,ANTENNA_1145,pin,cell
ANTENNA_1146/DIODE,ANTENNA_1146,pin,cell
ANTENNA_1147/DIODE,ANTENNA_1147,pin,cell
ANTENNA_1148/DIODE,ANTENNA_1148,pin,cell
ANTENNA_1149/DIODE,ANTENNA_1149,pin,cell
ANTENNA_115/DIODE,ANTENNA_115,pin,cell
ANTENNA_1150/DIODE,ANTENNA_1150,pin,cell
ANTENNA_1151/DIODE,ANTENNA_1151,pin,cell
ANTENNA_1152/DIODE,ANTENNA_1152,pin,cell
ANTENNA_1153/DIODE,ANTENNA_1153,pin,cell
ANTENNA_1154/DIODE,ANTENNA_1154,pin,cell
ANTENNA_1155/DIODE,ANTENNA_1155,pin,cell
ANTENNA_1156/DIODE,ANTENNA_1156,pin,cell
ANTENNA_1157/DIODE,ANTENNA_1157,pin,cell
ANTENNA_1158/DIODE,ANTENNA_1158,pin,cell
ANTENNA_1159/DIODE,ANTENNA_1159,pin,cell
ANTENNA_116/DIODE,ANTENNA_116,pin,cell
ANTENNA_1160/DIODE,ANTENNA_1160,pin,cell
ANTENNA_1161/DIODE,ANTENNA_1161,pin,cell
ANTENNA_1162/DIODE,ANTENNA_1162,pin,cell
ANTENNA_1163/DIODE,ANTENNA_1163,pin,cell
ANTENNA_1164/DIODE,ANTENNA_1164,pin,cell
